message_id,conversation_id,coarse_cluster,sampling_stratum,message_text,gold_intent,gold_source,A_intent,B_intent
1013269::cust0::1013269,1013269,9,random,Shoutout to [MENTION] for great customer svc on the phone and at kiosk. Sorry I can’t get my life together today.,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
1076533::cust3::1076554,1076533,1,random,[MENTION] [MENTION] I’ll be going out of my way to never book with #AmericanAir #AATeams again. #FlyTheL #premature,general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
242492::cust2::242493,242492,0,tail_ood,[MENTION] [MENTION] [MENTION] some kind of wavier on 3lbs &gt; for someone providing #ReliefEfforts to #turksandcaicos ? seems reasonable. #AAteam help out.,refund_request,topup-single-qwen,other_out_of_domain,
1231512::cust0::1231512,1231512,5,central,[MENTION] thank u for the smooth flight here! amazing crew on AA087! ❤️,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
824819::cust1::824820,824819,3,tail_ood,[MENTION] You fucking pigs. This is why you're nationally detested.,general_dissatisfaction_venting,topup-single-qwen,other_out_of_domain,
2509561::cust0::2509561,2509561,5,reject_queue,Shoutout to [MENTION] for compensating for an unpleasant flight experience. It’s nice to receive a sincere apology and gesture of appreciation 😊 #happyflyer,positive_feedback_praise,topup-single-qwen,positive_feedback_praise,
2707242::cust0::2707242,2707242,5,central,[MENTION] received this from a fellow passenger today. Love flying American! [URL],other_non_actionable,adjudicated-A,other_non_actionable,positive_feedback_praise
539321::cust0::539321,539321,9,tail_upgrade,". [MENTION] where can I check the platinum pro benefits, at dca no priority lines, no priority tagged bag (only plat exec). Somewhat confused about the benefits of my business with AA",flight_status_inquiry,topup-single-qwen,seat_upgrade_request,
205516::cust0::205516,205516,9,tail_upgrade,"Terrible experience w [MENTION] had upgrade taken away w/o notice and no concessions offered. MUC, PHL, PHX",seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
1635441::cust1::1635439,1635441,10,random,[MENTION] Just realized I left my kindle on my flight- I’ve opened a case- hope it’s found.,baggage_delayed_lost,agree,baggage_delayed_lost,baggage_delayed_lost
2363451::cust1::2363450,2363451,4,tail_damaged,[MENTION] [MENTION] [URL],general_dissatisfaction_venting,topup-single-qwen,baggage_damaged,
2974063::cust1::2974062,2974063,11,central,[MENTION] Thanks for responding. (I actually spelled some of the flights wrong...),flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
2555638::cust42::2584609,2555638,11,tail_ood,"[MENTION] That's because you're splendid, thank you. Perhaps you can talk ALL airlines into this and FedEx, UPS, whoever ships from Africa. If Zimbabwe, Zambia presidents banned all elephant hunting and export of animal trophies, that'd do it. Keep on Endangered List as well. Cld happen.",positive_feedback_praise,topup-single-qwen,other_out_of_domain,
2456429::cust2::2456432,2456429,6,central,"[MENTION] [MENTION] That is not true! Here is our seats after the plane config change. Same as originally booked! [URL] [MENTION] PLUS, we had Executive platinum upgrades put in to hopefully move to first class! Now we can't even sit together on a 15 hour flight!☹",seat_assignment_change,adjudicated-A,seat_assignment_change,flight_status_inquiry
749223::cust0::749223,749223,10,reject_queue,"This is not first trip to Doha, and Trump did not lousy that country [MENTION] oh and the bags were full of infant stuff that traveled!!",baggage_damaged,topup-single-qwen,forced_gate_check_complaint,
2372576::cust0::2372576,2372576,1,tail_cancel,"CLT Flight 5285 [MENTION] near death experience &amp; restitution only 5,000 air miles? Inexcusable! Communications horrible!",flight_delay,topup-single-qwen,flight_cancellation,
2268182::cust12::2268202,2268182,1,central,"[MENTION] [MENTION] Interesting. Third time flying American, each experience worse than the last. Thought it was a fluke til this last one. Thanks for this.. I won't give this airline my business any longer. A little customer service goes a long way but is non-existent with this airline",general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
1967372::cust2::1967374,1967372,10,central,"[MENTION] Please do, This is very inconvenient. I have to fly out again in a week and now I don't have luggage.",baggage_delayed_lost,adjudicated-A,baggage_delayed_lost,flight_delay
2438764::cust0::2438764,2438764,7,tail_ood,Seeing this offer from [MENTION] AAdvantage program made me believe it might be a takeoff on Geico's current ad campaign.... being asked to pay $2215 for 2018 Gold status - SURPRISING! Who would do this? [URL],other_non_actionable,topup-single-qwen,other_out_of_domain,
270661::cust0::270661,270661,5,central,[MENTION] shoutout to Jacob on Flight 259 (BWI-FLL). Best service I've had in 2 years. [MENTION] still flyin [MENTION] ??,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
1410011::cust0::1410011,1410011,6,random,[MENTION] flight crew leader on AA 1343 needs to be nicer to those in 1st class waiting on wheelchair,staff_conduct_complaint,agree,staff_conduct_complaint,staff_conduct_complaint
81085::cust0::81085,81085,7,random,[MENTION] I BOOK A FLIGHT BACK IN JUNE AND ALSO BOUGHT THE INSURANCE IN CASE OF CANCELLATION; TO DATE MY REFUND HAS BEEN DENIED..,refund_request,agree,refund_request,refund_request
2591102::cust7::2591103,2591102,0,tail_ood,"[MENTION] [MENTION] Trophies from #Elephant and #Lion hunts can now be brought into to US. Thanks for nothing [MENTION] ! I call on [MENTION] , [MENTION] , [MENTION] , and all other delivery and airline companies to ban transport of animal trophies. [URL]",other_non_actionable,topup-single-qwen,other_out_of_domain,
2641145::cust1::2641144,2641145,8,boundary,"[MENTION] A direct message was sent with details. Thank you, AmericanAir. You all are amazing!",other_acknowledgement_thanks,adjudicated-A,other_acknowledgement_thanks,positive_feedback_praise
1468638::cust0::1468638,1468638,4,tail_damaged,A good day...so far...on [MENTION] [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
554298::cust0::554298,554298,1,central,"[MENTION] your customer service is getting really bad , second attempt to try and get a better seat and second time I am charge and then told that the selection cannot go thru. Although my card is charge I get no void confirmation. Never doing business with you people again. [MENTION] [MENTION] your rep had no remorse at the fact that flight was delayed I missed my connecting flight , I need to get a better seat so I can be off the plane quicker to catch a booked shuttle to my resort",seat_assignment_change,adjudicated-A,seat_assignment_change,refund_request
2818957::cust0::2818957,2818957,1,tail_cancel,Family booked flight on [MENTION] ; never received confirmation email; called and computer said reservation was “complete”; waited 15+min for human to say card was declined; put on hold for 15+min again and was hung up on. #BoycottAmericanAirlines,general_dissatisfaction_venting,topup-single-qwen,flight_cancellation,
539297::cust1::539296,539297,6,boundary,[MENTION] Except I was group 6 lol. The plane was half full when we took off.,forced_gate_check_complaint,adjudicated-A,forced_gate_check_complaint,flight_delay
1128933::cust0::1128933,1128933,3,tail_ood,[MENTION] not allowing carryons 😤,forced_gate_check_complaint,topup-single-qwen,other_out_of_domain,
1599360::cust0::1599360,1599360,9,random,"[MENTION] So frustrated with/disappointed in your ""service"". CS rep disconnected our call. How do I get a hold of someone who can help?",service_failure_complaint,adjudicated-B,other_non_actionable,service_failure_complaint
2586568::cust0::2586568,2586568,0,cross_cluster,How is lifting the ban on hunting endangered elephants for prize making America Great? This is making the WORLD a shittier place. Not cool Trump admin! Seems self serving for your sons and people like them. Leave the animals alone~ Hunting for fun NOT food is evil! [URL],other_out_of_domain,agree,other_out_of_domain,other_out_of_domain
2640086::cust3::2640084,2640086,3,tail_ood,[MENTION] [MENTION] Unfortunately the rich people that can afford to kill elephants aren't using AA,positive_feedback_praise,topup-single-qwen,other_out_of_domain,
2878485::cust0::2878485,2878485,9,reject_queue,"Hey [MENTION] , been trying to buy a ticket for 3 days and keep getting ""Our system is having trouble. Please try again or come back later."" on the review and pay screen.. is it me having a problem or you folks? thanks",other_acknowledgement_thanks,topup-single-qwen,service_failure_complaint,
198241::cust1::198240,198241,1,tail_cancel,[MENTION] I'm not happy at all with way it panned out - AA owe me money for the seats I purchased but never used due to flight cancellation!,refund_request,topup-single-qwen,flight_cancellation,
330221::cust0::330221,330221,1,reject_queue,My face when I missed my flight WHILE at the airport in the [MENTION] lounge #fail [URL],missed_connection_rebooking,topup-single-qwen,missed_connection_rebooking,
933993::cust1::933992,933993,4,tail_damaged,[MENTION] Up up and away! [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
2377381::cust0::2377381,2377381,1,reject_queue,[MENTION] wouldn’t let us on our flight leaving Philadelphia to Phoenix and on top of it lost our bags after making us take a connecting flight to Texas. #neveragain,flight_cancellation,topup-single-qwen,baggage_delayed_lost,
2912683::cust0::2912683,2912683,7,central,[MENTION] sucks! im on an 8pm flight to ORD. 12 seats open on the 6pm and you wont let me on w/o another $75. Never happens on [MENTION],change_fee_dispute,adjudicated-A,change_fee_dispute,flight_status_inquiry
1611995::cust1::1611994,1611995,6,boundary,[MENTION] No one was accommodating. #disappointing #AA #OneWorld,service_failure_complaint,adjudicated-A,service_failure_complaint,general_dissatisfaction_venting
1396404::cust0::1396404,1396404,4,tail_damaged,Thank you [MENTION] 👍🏻👏🏻🙏🏻✈️🤓 [URL],positive_feedback_praise,topup-single-qwen,baggage_damaged,
175582::cust0::175582,175582,5,boundary,"Took three flights to get back to New York. Jokes on them, though, I got two free orange juices out of #AmericanAirlines",positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
514238::cust0::514238,514238,6,tail_upgrade,[MENTION] wondering what your upgrade policy is regarding.... I was the next up on the upgrade list and there’s still an unoccupied seat in 1st class after pushing back. Shouldn’t that have become mine? AA2999,seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
184000::cust1::183998,184000,1,reject_queue,"[MENTION] What would have been nice would have been food and a place to stay, but you guys dont care and no one at the front desk did either. [MENTION] Couldn't even sit my wife and i together on our next flight, your service has been horrible. Your pilot putting that lie of a delay.",general_dissatisfaction_venting,topup-single-qwen,flight_cancellation,
1047463::cust1::1047461,1047463,9,tail_upgrade,[MENTION] I don't see an upgrade list anywhere. Can you be more specific? [URL] [MENTION] [MENTION] [MENTION] now I'm just downright angry. I can't get my ipass to connect. Been trying for 20 minutes. Finally just burned a gogo pass,positive_feedback_praise,topup-single-qwen,seat_upgrade_request,
2934892::cust2::2934894,2934892,7,tail_upgrade,"[MENTION] [MENTION] They are trying to get me to do the same thing for Exec Platinum. Have 8 segments booked, need 5 to hit it. Get an email offering me a “Deal” to get the upgrade now for $1,100.",change_fee_dispute,topup-single-qwen,seat_upgrade_request,
1242383::cust0::1242383,1242383,3,non_actionable,Boycott [MENTION] #RT,staff_conduct_complaint,agree,staff_conduct_complaint,staff_conduct_complaint
2362053::cust0::2362053,2362053,3,cross_cluster,. [MENTION] Ever heard of [MENTION] ? You are heavily featured in this event in previous years. What do we need to do to get you involved in 2018? #GoldenGlobes [URL],other_out_of_domain,adjudicated-A,other_out_of_domain,other_non_actionable
254218::cust0::254218,254218,4,tail_damaged,[MENTION] my view [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
922237::cust2::922239,922237,3,reject_queue,[MENTION] With a lame bon sincere response,flight_status_inquiry,topup-single-qwen,refund_request,
2712890::cust0::2712890,2712890,10,central,"[MENTION] You guys not only loose my luggage, it looks like once you found it, you drag it all the way here... [URL]",baggage_delayed_lost,adjudicated-B,baggage_damaged,baggage_delayed_lost
2524731::cust0::2524731,2524731,0,cross_cluster,[MENTION] and does Eagle only serve water in MainCabin now?,service_failure_complaint,adjudicated-A,service_failure_complaint,flight_status_inquiry
2401291::cust1::2401290,2401291,6,central,"[MENTION] Don't worry, they crammed this tiny plane full. No other seat options to speak of. Thanks though!",general_dissatisfaction_venting,adjudicated-B,other_non_actionable,general_dissatisfaction_venting
522785::cust1::522784,522785,3,tail_damaged,[MENTION] 1608,flight_delay,topup-single-qwen,baggage_damaged,
1203917::cust2::1203913,1203917,11,random,[MENTION] [MENTION] It’ll work on American’s WiFi in the air? Some places online made it seem like you can’t stream ESPN on their WiFi,flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
1466479::cust2::1466481,1466479,9,boundary,[MENTION] It just ends up being a dead end of useless excuses... that’s reality.,general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
2319836::cust0::2319836,2319836,9,tail_upgrade,Seriously... I’m so annoyed w u [MENTION] . U ask a lot of ur elite 2 stay elite. Treat us accordingly. #22of23rows [MENTION] how is it in 20? [URL],service_failure_complaint,topup-single-qwen,seat_upgrade_request,
1230473::cust0::1230473,1230473,0,boundary,Oh no! [MENTION] systems have gone down in Toronto. Kinda cool the gate agents are now on their mobile phones. The future is arriving.,service_failure_complaint,adjudicated-A,service_failure_complaint,flight_status_inquiry
134134::cust1::134133,134134,7,tail_cancel,"[MENTION] I also have problems with how expensive it is to reschedule. Literally the price to reschedule is the same as the airplane fare. We have a flight tomorrow and were planning to reschedule, but the price was too insane expensive. I feel like southwest is the better way to go.",change_fee_dispute,topup-single-qwen,flight_cancellation,
1061749::cust1::1061746,1061749,6,central,"[MENTION] I did, it redirected me to Jetstar &amp; allowed me to book seats. Then on Wed at CHC my son &amp; I didn’t get seats near my wife &amp; daughter",seat_assignment_change,adjudicated-A,seat_assignment_change,flight_status_inquiry
1349666::cust3::1349668,1349666,4,central,[MENTION] [MENTION] [URL],seat_assignment_change,adjudicated-BOTH_WRONG,seat_upgrade_request,seat_assignment_change
2977901::cust0::2977901,2977901,10,boundary,[MENTION] left something super important on a plane at LAX a couple of hours ago! Can you help?,baggage_delayed_lost,agree,baggage_delayed_lost,baggage_delayed_lost
2767716::cust1::2767713,2767716,9,cross_cluster,[MENTION] You just made my day! Also a little mind blown 🤯 by your guys social customer service!,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
656816::cust0::656816,656816,1,reject_queue,Just landed in MIA. Hey [MENTION] make sure you fix the air conditioner from flight 1124. What an unpleasant flight. [URL],service_failure_complaint,topup-single-qwen,flight_delay,
766324::cust0::766324,766324,0,tail_upgrade,"If my calculations are correct, tomorrow flying PDX &gt; ORD, I requalify for Platinum. Winging toward Platinum Pro. #mileagerun [MENTION]",other_non_actionable,topup-single-qwen,seat_upgrade_request,
418862::cust0::418862,418862,11,cross_cluster,Also [MENTION] just know I will never be flying with you ever again for all the shit you put me through... 👌🏿,general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
555633::cust1::555632,555633,8,non_actionable,"[MENTION] just did, thanks!",other_acknowledgement_thanks,agree,other_acknowledgement_thanks,other_acknowledgement_thanks
1411094::cust1::1411093,1411094,2,random,[MENTION] Been on a plane over an hour and still on the ground. Two issues and captain said he just called maint and “hopes” they are here soon [MENTION] Should be landing at our destination now,flight_delay,agree,flight_delay,flight_delay
699766::cust1::699765,699766,11,reject_queue,"[MENTION] Though I understand that it's sometimes necessary for flights to be cancelled, our entire itinerary (and a six hour drive) was built around that direct flight.",flight_cancellation,topup-single-qwen,missed_connection_rebooking,
2189541::cust0::2189541,2189541,9,tail_upgrade,If this is how your treat your platinum pro members I’m going to take deltas offer to match my status and go with them [MENTION],staff_conduct_complaint,topup-single-qwen,seat_upgrade_request,
307042::cust0::307042,307042,4,boundary,Sometimes you're in the sky at the right time [MENTION] [URL],other_non_actionable,adjudicated-A,other_non_actionable,flight_status_inquiry
288576::cust0::288576,288576,7,tail_cancel,[MENTION] a company of $40 billion in revenue can't waive a $200 change fee for someone who cancelled to avoid a hurricane? Tight xoxo,change_fee_dispute,topup-single-qwen,flight_cancellation,
1467225::cust1::1467224,1467225,4,tail_damaged,[MENTION] [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
1028505::cust0::1028505,1028505,2,known_error,At O’Hare and the line spans the entire terminal. Only one security gate open. How does this happen? [MENTION] [URL],flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
2785379::cust0::2785379,2785379,1,tail_cancel,"#AmericanAirlines take care of your clients for Flight AA2297. Terrible, unacceptable and sickening how the #AA treats their customers. Communicate and use more than one person to fill the needs of 200 passengers who have wait 8 hours only to have flight canceled. #FAA",flight_cancellation,topup-single-qwen,flight_cancellation,
1585599::cust1::1585598,1585599,9,central,[MENTION] Thank you for confirming again [MENTION] 's inability to put customer service first.,service_failure_complaint,adjudicated-A,service_failure_complaint,staff_conduct_complaint
1280841::cust0::1280841,1280841,11,cross_cluster,[MENTION] I'd LOVE to know where my mom's GATE CHECKED WHEELCHAIR went. HINT: It didn't show up at LAX when she landed. Contact me ASAP.,baggage_delayed_lost,agree,baggage_delayed_lost,baggage_delayed_lost
388618::cust2::388620,388618,0,central,"[MENTION] Thanks AA, stay tuned to this Twitter account then. And feel free to sponsor my next trip, it's travel for a good cause :)",positive_feedback_praise,adjudicated-A,positive_feedback_praise,other_non_actionable
2135881::cust0::2135881,2135881,3,known_error,[MENTION] would like to know how to avoid this in the future?? Maybe just book directly with [MENTION] ? [MENTION] never had this issue,general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
1068791::cust0::1068791,1068791,6,central,[MENTION] made me check in my bag because we were one of the last ones to board... but there is empty seats &amp; MY overhead space is open 🤔 [URL],forced_gate_check_complaint,adjudicated-A,forced_gate_check_complaint,flight_status_inquiry
2960856::cust0::2960856,2960856,11,known_error,"Dear [MENTION] , Glad that you ""fully expect to avoid cancellations."" When will you be able to confirm? On Dec. 21, I'm flying American MHK to ORD to BOS — to make connecting international flight on Swiss. If I need to get to BOS via different carrier, please advise ASAP. [URL]",flight_status_inquiry,adjudicated-B,flight_cancellation,flight_status_inquiry
1050009::cust2::1050013,1050009,9,random,[MENTION] 25 mins now since economy opened and I am still standing in priority waiting to check in get it together as [MENTION] Now she’s left the counter [MENTION] Time to send her to retirement ! Not a good representing cr for American [MENTION] Really ! [MENTION] Even if priority is not set up surely the main checkin should take those customers first !,flight_delay,agree,flight_delay,flight_delay
246057::cust2::246056,246057,2,boundary,"[MENTION] Seriously - the delays and customer service have gotten worse since the US Airways acquisition. You just got a new loyal customer, [MENTION] .",general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
35428::cust1::35427,35428,3,reject_queue,"[MENTION] AA2266, I already have a solution... he's here all of a sudden but it's just pretty messed up.",flight_status_inquiry,topup-single-qwen,service_failure_complaint,
254221::cust2::254223,254221,4,central,[MENTION] [MENTION] [URL],flight_delay,agree,flight_delay,flight_delay
2562511::cust0::2562511,2562511,1,tail_ood,"To all delivery and airline companies, please please please ban the transportation of elephant ""trophies""! Please put a stop to any assistance of endangering these animals! [MENTION] [MENTION] [MENTION] [MENTION]",positive_feedback_praise,topup-single-qwen,other_out_of_domain,
2434761::cust1::2434760,2434761,1,reject_queue,"[MENTION] I know that the status of the flight is, your customer service is the problem.",flight_delay,topup-single-qwen,service_failure_complaint,
2610855::cust0::2610855,2610855,3,tail_ood,"[MENTION] [MENTION] [MENTION] If you DO NOT BAN African animal parts from your routes, we will start a campaign like the [MENTION] &amp; [MENTION] ban. I BAN you with Christmas coming. I will just send $ cards now. #MAGA w/ [MENTION] !! [URL]",other_out_of_domain,topup-single-qwen,other_out_of_domain,
638090::cust3::638083,638090,2,central,[MENTION] What flight is the crew on? [MENTION] Another hour’s delay. How hard is it to be forthright about these delays? I would have gone home instead of waiting in an uncomfortable airport. [URL] [MENTION] Departure is now 4:45! AA5172. You’re finding a way to make me happy with a woefully delayed departure. Sneaky.,flight_delay,agree,flight_delay,flight_delay
2442163::cust0::2442163,2442163,10,boundary,". [MENTION] , now you? “Flt attendant: “I’ll need to ask the pilot if you can stow your guitar in the closet.” Me: “I️ have a copy of the FAA Modernization &amp; Reform Act Of 2012 that says I️ can stow it in the closet.” FA: “umm Okay.” Me: “Thanks.” #SMH [URL]",other_non_actionable,adjudicated-A,other_non_actionable,flight_status_inquiry
475771::cust1::475768,475771,0,boundary,"[MENTION] I'd love to know my current position on the upgrade list, which even the EP desk can't provide",seat_upgrade_request,adjudicated-B,other_non_actionable,seat_upgrade_request
1856590::cust0::1856590,1856590,1,cross_cluster,I’ve had American Airlines app on my phone for my flight for about 45 seconds and it froze twice Hope your planes are better [MENTION],service_failure_complaint,agree,service_failure_complaint,service_failure_complaint
2542462::cust0::2542462,2542462,11,random,"I think we’re up to 8 different ways that [MENTION] has made me agree to the basic economy rules. I GET IT, I just want to check my flight status. Calm down.",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
283290::cust0::283290,283290,4,tail_damaged,[MENTION] does something right [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
1032851::cust0::1032851,1032851,0,central,[MENTION] AA 2194 10/22/17 DFW-SJC. Thank you Nannette &amp; Laura. Outstanding service. They’re the reason why I re-qualify for EP each year,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
514210::cust0::514210,514210,2,tail_cancel,[MENTION] Really on flight 5737 I️t takes over 1 hour to get your bag at DFW. Horrible service,baggage_delayed_lost,topup-single-qwen,flight_cancellation,
2283607::cust1::2283606,2283607,3,boundary,[MENTION] Top notch!,positive_feedback_praise,agree,positive_feedback_praise,positive_feedback_praise
1573232::cust0::1573232,1573232,7,boundary,"[MENTION] booked ticket with confirmation number NMHFOB, haven't yet received itinerary and receipt confirmation.",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
778516::cust0::778516,778516,5,boundary,[MENTION] you are the best. I usually fly Southwest but 2day a rep rebooked my flight abroad after a 3rd party canceled my flight! 🙏🏽🙏🏽,positive_feedback_praise,adjudicated-B,flight_cancellation,positive_feedback_praise
2250364::cust1::2250363,2250364,1,hard_negative_topup,[MENTION] The agents that checked in my luggage and gate agents clearly were not helpful at all. This is my first time flying the airline and i had a few questions about seat assignments and the lady informed me that i look smart and read he FAQ on the site. Totally stunned. [MENTION] I was trying to pay for an upgraded seat to first class and the gate agent clearly didn’t want to be bothered so i just paid my $25 bag fee and went on with my business. Very dissatisfied with my first time on this airline,staff_conduct_complaint,adjudicated-A,staff_conduct_complaint,general_dissatisfaction_venting
787934::cust0::787934,787934,2,random,[MENTION] you're actin a fool at DFW today! #whatsgoingon [MENTION] Annnnd now at least an hour delay? Cool.,flight_delay,agree,flight_delay,flight_delay
2959650::cust3::2959654,2959650,1,cross_cluster,[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] do you guys have pilots scheduled for your flights unlike [MENTION] ? They made a mistake and don’t have pilots for their flights but won’t give customers back their money for their own mistake.,refund_request,adjudicated-A,refund_request,change_fee_dispute
116802::cust0::116802,116802,2,reject_queue,[MENTION] When are the LAX catering issues being resolved? Completely inedible stone cold Bagel and dried out blueberries to BOS 😢 [URL],service_failure_complaint,topup-single-qwen,flight_delay,
2558932::cust1::2558931,2558932,8,central,[MENTION] Thank you!,other_acknowledgement_thanks,adjudicated-B,other_non_actionable,other_acknowledgement_thanks
1656282::cust1::1656281,1656282,0,spanish,"[MENTION] se acercó y no nos ayudaron. Les mandé 1 mail preguntando por esos 100 dólares de regalo para volar, pensarán que volaremos de nuevo cn uds?",general_dissatisfaction_venting,adjudicated-A|B,refund_request,general_dissatisfaction_venting
1520578::cust0::1520578,1520578,9,spanish,"El servicio, precio y todo en estos vuelos de [MENTION] ha sido impecable. [MENTION] se quedó atrás hace tiempo.",service_failure_complaint,adjudicated-A,service_failure_complaint,positive_feedback_praise
1570527::cust0::1570527,1570527,4,tail_damaged,Thank you [MENTION] ! 😍 [URL],positive_feedback_praise,topup-single-qwen,baggage_damaged,
1697702::cust1::1697701,1697702,0,reject_queue,[MENTION] It’s AA0267 and I️ just met another lady in the security line waiting!! There’s a few of us!!,flight_status_inquiry,topup-single-qwen,positive_feedback_praise,
2169408::cust0::2169408,2169408,9,cross_cluster,These [MENTION] employees in #Amarillo have dry curmudgeonly personalities. Especially this one lady who walked passed me and said something rude to me and kept walking #tacky,staff_conduct_complaint,agree,staff_conduct_complaint,staff_conduct_complaint
891337::cust0::891337,891337,7,tail_cancel,[MENTION] sucks. They only offered me HALF of what my cancelled flight cost and that doesn't even count the money I missed from work etc.,refund_request,topup-single-qwen,flight_cancellation,
302409::cust1::302407,302409,7,central,"[MENTION] [MENTION] If you missed your flight, the only help will be to charge you $200 for a rebooking fee before you pay for the ticket. #CustomerServiceWeek",missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_cancellation
1596850::cust0::1596850,1596850,2,central,[MENTION] Flight #3358. Been on he plane for an hour. Been told multiple reasons for the delay. What’s up?,missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_delay
375902::cust0::375902,375902,1,reject_queue,[MENTION] let me off this plane flight #1136. Worst airline in the air,forced_gate_check_complaint,topup-single-qwen,missed_connection_rebooking,
416810::cust0::416810,416810,1,boundary,[MENTION] - way to ruin a vacation with at least 3 employees not doing their job.,baggage_delayed_lost,agree,baggage_delayed_lost,baggage_delayed_lost
2677499::cust1::2677498,2677499,6,tail_upgrade,"[MENTION] thanks. There are 20+ seats open for upgrade you just need to release them! [MENTION] sorry, there are 18 seats available so when will you release them for upgrade?",seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
567270::cust0::567270,567270,10,tail_ood,I've always hated #AmericanAirlines. They don't cover bags for veterans and they're always rude!,general_dissatisfaction_venting,topup-single-qwen,other_out_of_domain,
2210120::cust0::2210120,2210120,4,tail_damaged,How [MENTION] ?? How???? 🤔🤔🤔 [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
1471326::cust0::1471326,1471326,4,tail_damaged,Please take care of them [MENTION] 🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽 [URL],other_non_actionable,topup-single-qwen,baggage_damaged,
2333700::cust0::2333700,2333700,11,central,[MENTION] I can go back for flying only on [MENTION] as they have US based customer service,other_non_actionable,adjudicated-A,other_non_actionable,refund_request
162361::cust0::162361,162361,5,reject_queue,HUGE thank you to [MENTION] for being extremely accommodating with my crazy flight changes for this holiday weekend in wake of my grandfather’s funeral.,positive_feedback_praise,topup-single-qwen,positive_feedback_praise,
1611616::cust1::1611615,1611616,6,reject_queue,"[MENTION] I continue to find disappointment in your system on this itinerary. AA changed our seats, took us out of the class we were in and it took an hour + to get back in to premium no longer windows but middle. It then split us on the upgrade list- we are 1 booking. Exec platinum?",positive_feedback_praise,topup-single-qwen,seat_assignment_change,
1844410::cust2::1844403,1844410,7,reject_queue,"[MENTION] Oh I tried. I was told that there was ""nothing they can do about it."" Numerous times. As for the app, it's charged my card 3 times for me [MENTION] to change seats on an upcoming flight tomorrow, yet tells me it's unable to actually change the seat.",change_fee_dispute,topup-single-qwen,change_fee_dispute,
1918823::cust5::1918828,1918823,1,reject_queue,"[MENTION] [MENTION] I understand. Some FAs are way too aggressive, however, blame the airline for offering cash-strapped FAs money to push the card.",staff_conduct_complaint,topup-single-qwen,refund_request,
2102745::cust0::2102745,2102745,1,reject_queue,[MENTION] is the worst! Redeye next to a guy smelling strongly of urine. Flight attendant agreed it was horrible. No upgrade for connecting flight or baggage fees refunded. Sad airline. Very unhappy!,general_dissatisfaction_venting,topup-single-qwen,staff_conduct_complaint,
707019::cust8::706996,707019,11,reject_queue,[MENTION] [MENTION] [MENTION] 🤣🤣🤣🤣🤣 you gotta do whatever to make sure your fav boo gets on that plane and lands safely to NY right?,flight_status_inquiry,topup-single-qwen,baggage_delayed_lost,
2807942::cust2::2807944,2807942,7,boundary,[MENTION] I have Barclay red aviator is it too late to get the adjustment on my reservation?,other_non_actionable,adjudicated-A,other_non_actionable,refund_request
160712::cust0::160712,160712,0,tail_upgrade,C’mon [MENTION] and #executiveplatinum status! 🙌🏻#upgrade #kidsintheback until they earn their own status. [URL],seat_upgrade_request,topup-single-qwen,seat_upgrade_request,
2704435::cust0::2704435,2704435,7,central,[MENTION] not thinking smart about how to take care of customers. Trying to charge me $400 in fees to use HALF of a round-trip flight I bought. Why is my company paying you $1500/week for my travel? Switching to [MENTION] or [MENTION] may make more sense.,change_fee_dispute,adjudicated-A,change_fee_dispute,refund_request
1701232::cust2::1701229,1701232,3,spanish,[MENTION] Ya les escribí por privado y les envié todos los datos de mi vuelo,other_non_actionable,adjudicated-A,other_non_actionable,flight_status_inquiry
