message_id,conversation_id,message_text,full_conversation,primary_intent,confidence,competing_intent,rationale,secondary_issue,needs_review
2273750::cust1::2273749,2273750,[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] Have a great time at the conference! We look forward to seeing you when it's time to fly home.,"CUSTOMER: Friends! I'll be in ✈️Dallas next week for #FinCon17!! Who else will be in town? #Dallas #travel [MENTION] #SMT #Brands [MENTION] [URL]
CUSTOMER: [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] Have a great time at the conference! We look forward to seeing you when it's time to fly home.
CUSTOMER: [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] Looking forward to #FinCon17 next week &amp; of course seeing you again too! Yes, I'm tweeting an airport &amp; that's just fine :) #travel #brand [URL]
AGENT: [MENTION] We always enjoy seeing you and appreciate you including us in your travel plans!
CUSTOMER: [MENTION] I appreciate you too. And btw, that ice cream sundae you served this trip! Wow, I always look forward to that. #toogoodforwords #travel [URL]
AGENT: [MENTION] Just a sweet treat to get through the day, Winnie. We're happy to hear you're enjoying the sundae.",other_non_actionable,high,,"The customer is engaging in social chatter, sharing their travel plans and expressing excitement for the conference, without making a specific request or inquiry about their flight.",,False
2273750::cust3::2273746,2273750,"[MENTION] I appreciate you too. And btw, that ice cream sundae you served this trip! Wow, I always look forward to that. #toogoodforwords #travel [URL]","CUSTOMER: Friends! I'll be in ✈️Dallas next week for #FinCon17!! Who else will be in town? #Dallas #travel [MENTION] #SMT #Brands [MENTION] [URL]
CUSTOMER: [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] Have a great time at the conference! We look forward to seeing you when it's time to fly home.
CUSTOMER: [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] Looking forward to #FinCon17 next week &amp; of course seeing you again too! Yes, I'm tweeting an airport &amp; that's just fine :) #travel #brand [URL]
AGENT: [MENTION] We always enjoy seeing you and appreciate you including us in your travel plans!
CUSTOMER: [MENTION] I appreciate you too. And btw, that ice cream sundae you served this trip! Wow, I always look forward to that. #toogoodforwords #travel [URL]
AGENT: [MENTION] Just a sweet treat to get through the day, Winnie. We're happy to hear you're enjoying the sundae.",positive_feedback_praise,high,,"The customer is praising the ice cream sundae served during their flight, using positive adjectives like 'wow' and '#toogoodforwords'. This indicates a positive sentiment towards the service provided.",,False
228036::cust0::228036,228036,". [MENTION] you need to step up your game for your deaf travelers, at least at ORD","CUSTOMER: . [MENTION] you need to step up your game for your deaf travelers, at least at ORD
AGENT: [MENTION] We definitely want to provided exceptional service at all times. Please DM your locator and share how we can do better.",staff_conduct_complaint,high,,"The customer's message expresses a complaint about the airline's service for deaf travelers, specifically mentioning a need for improvement at ORD, which indicates a concern about the airline's operational process or staff behavior. The agent's response, asking for the customer's locator and suggesting ways to improve, further supports this intent.",,False
2283607::cust1::2283606,2283607,[MENTION] Top notch!,"CUSTOMER: Just used our American Concierge Key access to Flagship First Lounge &amp; [MENTION] has truly stepped up the game #jfkairport #nyc #airport [URL]
AGENT: [MENTION] We're so glad to hear you're liking the Lounge and it's great amenities!
CUSTOMER: [MENTION] Top notch!",positive_feedback_praise,high,,"The customer's message is a genuine compliment to the American Airlines staff, using positive adjectives like 'top notch' to describe their service. The context of the conversation is a positive one, with the customer expressing satisfaction with their experience using the American Concierge Key access to the Flagship First Lounge.",,False
2284593::cust2::2284595,2284593,[MENTION] Thank you!,"CUSTOMER: [MENTION] How can I️ check if my flight has personal TVs?
AGENT: [MENTION] Check out the website link here for information about the plane you'll be on. [URL]
CUSTOMER: [MENTION] This is very unhelpful. It’s flight AA1468. Can you help?
AGENT: [MENTION] We took a peek and see your aircraft doesn't offer personal TV's. We'll play great movie options on the main screen: [URL]
CUSTOMER: [MENTION] Thank you!
AGENT: [MENTION] You're welcome. We look forward to welcoming you on board.",other_acknowledgement_thanks,high,,"The customer's response 'Thank you!' is a bare acknowledgement of the agent's previous message, without any content or request, indicating that the conversation has reached a point of closure.",,False
2287172::cust0::2287172,2287172,"[MENTION] just made me miss out on a free ride from the airport AND the opportunity to receive my award at the Dallas Co-sign awards!! I’ll just stick to [MENTION] from here on out [MENTION] [MENTION] There was at least room for about 10-12 more carry on bags YET I was forced to check my bag. I didn’t get my bag until 30min after we deplaned. A veteran behind me told me they tried to make him do the same but because he was a veteran they let him bring his bag on Once on the plane, I looked around to see if there were availability in the overhead bins and there was an abundance!! I called over an attendant and asked if my bag could be brought on because there was space onboard and she says it’ll be too hard for them to get your bag What pissed me off is that the ladies reason for saying my bag couldn’t come on the flight is bc It was too big. Mind you we did not size the bag (she eyeballed It) and my bag was small enough to make It on the first leg of the trip. Why not now? [MENTION] train your ppl!!","CUSTOMER: [MENTION] just made me miss out on a free ride from the airport AND the opportunity to receive my award at the Dallas Co-sign awards!! I’ll just stick to [MENTION] from here on out [MENTION] [MENTION] There was at least room for about 10-12 more carry on bags YET I was forced to check my bag. I didn’t get my bag until 30min after we deplaned. A veteran behind me told me they tried to make him do the same but because he was a veteran they let him bring his bag on Once on the plane, I looked around to see if there were availability in the overhead bins and there was an abundance!! I called over an attendant and asked if my bag could be brought on because there was space onboard and she says it’ll be too hard for them to get your bag What pissed me off is that the ladies reason for saying my bag couldn’t come on the flight is bc It was too big. Mind you we did not size the bag (she eyeballed It) and my bag was small enough to make It on the first leg of the trip. Why not now? [M",flight_delay,high,,"The customer is expressing frustration about being forced to check their bag due to its size, despite the availability of space in the overhead bins. They also mention that the attendant's reason for not allowing the bag on the flight was that it was too big, which suggests a delay or hold on the flight.",seat_assignment_change,False
2301108::cust1::2301107,2301108,"[MENTION] Thanks. It’s bad for anyone sitting in this seat, I can’t be the first person who has been woken up several times! [MENTION] I’ll go find them. This is something that could ruin someone’s whole flight and it’s a simple fix. Let FA know the seat sticks out, don’t hit it.","CUSTOMER: Hey [MENTION] . I just got woken up for a FOURTH time by a flight attendant ramming a trolley into my seat 11H on Flight 73 LAX&gt;SYD. I paid extra for premium economy and this really sucks. Can you escalate this?
AGENT: [MENTION] Melanie, we're very sorry that's happening today. Please let the purser know it's happening, and we'll follow up behind the scenes.
CUSTOMER: [MENTION] Thanks. It’s bad for anyone sitting in this seat, I can’t be the first person who has been woken up several times! [MENTION] I’ll go find them. This is something that could ruin someone’s whole flight and it’s a simple fix. Let FA know the seat sticks out, don’t hit it.",seat_assignment_change,high,,"The customer is requesting a change in seat assignment due to the flight attendant's repeated wake-ups, indicating a need for a more comfortable and safe seating arrangement.",involuntary bump,False
230681::cust1::230677,230681,"[MENTION] Touché. Seems to be some major issues out of Hawaii and your online system has been down for a few hours, complicating matters. Any updates?","CUSTOMER: Everyone loves a ""flight delayed, we changed your flights, your new flight is cancelled, go home, come back tomorrow"" story. [MENTION]
AGENT: [MENTION] That's not a story we love, Barry. We're sorry for the inconvenience.
CUSTOMER: [MENTION] Touché. Seems to be some major issues out of Hawaii and your online system has been down for a few hours, complicating matters. Any updates?
AGENT: [MENTION] We see you've been rebooked for the 8a flight tomorrow and that flight looks good to go.
CUSTOMER: [MENTION] Great. We have it written down but no email conf yet &amp; record locators return error messages so can’t check online. Obv a little concerned.
AGENT: [MENTION] We've resent the email with the itinerary for you. You should receive that within a couple of hours.
CUSTOMER: [MENTION] Nice one! Thanks for your help and communication. Much appreciated. Hopefully all goes smoothly tomorrow.",flight_delay,high,,"The customer is inquiring about the status of their flight, specifically asking for updates on the delay and any changes to their itinerary. The agent's response about rebooking for the 8a flight tomorrow and the subsequent conversation about receiving the email with the itinerary confirm this intent.",None,False
2308389::cust0::2308389,2308389,"[MENTION] hold the gate!! [MENTION] [MENTION] worst traffic from rental car center, 20 minutes on the bus to go 1/4 mile. Can't miss flight #2284 and this first class seats! 😳","CUSTOMER: [MENTION] hold the gate!! [MENTION] [MENTION] worst traffic from rental car center, 20 minutes on the bus to go 1/4 mile. Can't miss flight #2284 and this first class seats! 😳
AGENT: [MENTION] It sounds like you're getting your #airportcardio for the day! We're happy to see you made it.
CUSTOMER: [MENTION] Great day visiting LA! Many thanks to AA for being a big part of it!",flight_delay,high,,"The customer explicitly mentions 'can't miss flight #2284' and 'worst traffic from rental car center', indicating they are concerned about the flight's departure time and want to know when it will leave.",,False
2311233::cust0::2311233,2311233,[MENTION] is a joke. First cancelling my reservation and then trying to charge me $319 for a flight change when the new flight only cost $240,"CUSTOMER: [MENTION] is a joke. First cancelling my reservation and then trying to charge me $319 for a flight change when the new flight only cost $240
AGENT: [MENTION] Please DM Your record locator, and we'll take a peek.
CUSTOMER: [MENTION] 😂don't worry I already booked another flight cause your staff wants to overcharge and give me attitude",change_fee_dispute,high,,"The customer explicitly states that the airline is trying to charge them $319 for a flight change, which is more than the new flight costs, indicating a dispute about the change fee. The customer also mentions being given attitude, which further supports this intent.",None,False
2333700::cust0::2333700,2333700,[MENTION] I can go back for flying only on [MENTION] as they have US based customer service,"CUSTOMER: [MENTION] I can go back for flying only on [MENTION] as they have US based customer service
AGENT: [MENTION] We're looking forward to seeing you!
CUSTOMER: [MENTION] Thanks [MENTION] decided to not to credit me miles for first class flights on Lufthansa So I will cut my old continental gold card for good",refund_request,high,,"The customer explicitly states 'decided to not to credit me miles for first class flights on Lufthansa', which indicates a request for a refund of miles, and the context of cutting the old continental gold card further supports this intent.",None,False
2362053::cust0::2362053,2362053,. [MENTION] Ever heard of [MENTION] ? You are heavily featured in this event in previous years. What do we need to do to get you involved in 2018? #GoldenGlobes [URL],"CUSTOMER: . [MENTION] Ever heard of [MENTION] ? You are heavily featured in this event in previous years. What do we need to do to get you involved in 2018? #GoldenGlobes [URL]
AGENT: [MENTION] We'd suggest taking a peek here for more info on your request: [URL]",other_non_actionable,high,,"The customer is engaging in social chatter, sharing a mention of an event and asking for involvement, which does not align with the airline's support goals.",,False
2368377::cust4::2368381,2368377,[MENTION] [MENTION] 😂,"CUSTOMER: Its the holidays! Cue the, ""I'm never flying #AmericanAirlines AGAIN!"" tweets.
AGENT: [MENTION] We don't want you to be upset with us, Evan. Please follow and DM your record locator so we can take a closer look.
CUSTOMER: [MENTION] Oh! No, I am not flying your airline. I just always see complaints every year on my timeline during the holidays. Holiday humor.
AGENT: [MENTION] Holiday travel is a frustrating time for many. We hope to welcome you on board someday soon!
CUSTOMER: [MENTION] [MENTION] Need a ride?
CUSTOMER: [MENTION] [MENTION] [MENTION] causing mischief yet AGAIN 😏
CUSTOMER: [MENTION] [MENTION] 😂",general_dissatisfaction_venting,high,,"The customer's primary intent is to vent about their general dissatisfaction with American Airlines, as evident from their complaints about holiday complaints on social media and their joking tone. The agent's responses, while attempting to be helpful, do not address the underlying issue, making it clear that the customer is not seeking a specific resolution or assistance.",,False
2394043::cust0::2394043,2394043,[MENTION] your [MENTION] check in is ridiculous. Worst experience flying. No TSA Precheck line. Missed connection. Worst employees.,"CUSTOMER: [MENTION] your [MENTION] check in is ridiculous. Worst experience flying. No TSA Precheck line. Missed connection. Worst employees.
AGENT: [MENTION] We always want your travel experience to go off without a hitch. Our apologies for any issues this morning.
CUSTOMER: [MENTION] It’s great your social media is faster than your check in process.
AGENT: [MENTION] We're here 24/7 to assist you. Tweet us if you need us.
CUSTOMER: [MENTION] I’ve literally been waiting to get through security for 35 mins bc of your idiotic boarding process. You’re literally bussing ppl elsewhere. [MENTION] I’d like to point out that no one is going through the line and yet here I am waiting...... [URL] [MENTION] Also let me tell you about the trashy hotel you put me up in last night after I missed my connection due to “mechanical” error. #bedazzled
AGENT: [MENTION] We know the wait at security is frustrating. Once you're through, our gate team will take great care of you.
CUSTOMER: [MENTION] You can’t",flight_status_inquiry,high,,"The customer's complaint about the check-in process and boarding procedure is primarily about the operational issues and disruptions, rather than a direct request for rebooking or cancellation. The customer's focus on the missed connection and TSA Precheck line suggests they are seeking information about the status of their flight and the airline's policies, rather than making a specific request for assistance.",None,False
2401291::cust1::2401290,2401291,"[MENTION] Don't worry, they crammed this tiny plane full. No other seat options to speak of. Thanks though!","CUSTOMER: Eh, wasn't going to use my drink tray anyway. [MENTION] [URL]
AGENT: [MENTION] We're so sorry that your tray table is broken. Speak with our flight crew for other seat options.
CUSTOMER: [MENTION] Don't worry, they crammed this tiny plane full. No other seat options to speak of. Thanks though!",general_dissatisfaction_venting,high,,"The customer's statement 'Don't worry, they crammed this tiny plane full. No other seat options to speak of' expresses a broad dissatisfaction with the airline's seating arrangement, which is not a specific complaint about a service failure, refund, or other operational issue. The tone is also venting, indicating a last resort complaint.",,False
2421023::cust0::2421023,2421023,Hey [MENTION] 2:50 flight from PBI to Regan and you show 5 people ahead of me on the upgrade list - hard to believe their are 5 people with better then my Plat Exec status flying in the middle of a Tuesday…. kindly explain this.,"CUSTOMER: Hey [MENTION] 2:50 flight from PBI to Regan and you show 5 people ahead of me on the upgrade list - hard to believe their are 5 people with better then my Plat Exec status flying in the middle of a Tuesday…. kindly explain this.
AGENT: [MENTION] You're placed on the list according to your status, EQDs, and time you requested the upgrade. We've checked and your placement is correct.",seat_upgrade_request,high,,"The customer is requesting an explanation for their placement on the upgrade list, which is related to their Platinum Executive status, and is seeking clarification on why others with lower status are ahead of them.",None,False
2442163::cust0::2442163,2442163,". [MENTION] , now you? “Flt attendant: “I’ll need to ask the pilot if you can stow your guitar in the closet.” Me: “I️ have a copy of the FAA Modernization &amp; Reform Act Of 2012 that says I️ can stow it in the closet.” FA: “umm Okay.” Me: “Thanks.” #SMH [URL]","CUSTOMER: . [MENTION] , now you? “Flt attendant: “I’ll need to ask the pilot if you can stow your guitar in the closet.” Me: “I️ have a copy of the FAA Modernization &amp; Reform Act Of 2012 that says I️ can stow it in the closet.” FA: “umm Okay.” Me: “Thanks.” #SMH [URL]
AGENT: [MENTION] You can travel with your guitar as your carry-on item on a first come, first serve basis as long as there's space on board.
CUSTOMER: [MENTION] [MENTION] I Learn something new everyday!
CUSTOMER: [MENTION] [MENTION] [MENTION] you might think about [MENTION] next time you fly with what happened to your guitar in [MENTION] [URL]",flight_status_inquiry,high,,"The customer is asking about the status of their flight, specifically about stowing their guitar in the closet, and the agent's response provides a general policy about traveling with guitars as carry-on items.",,False
2445440::cust0::2445440,2445440,[MENTION] This experience redeemed aa was saying I would close my cc and frqt flyer account after the flight on the way out from ord to lax to handle what turned into a scavenger hunt after my father died abruptly on 210 in his car alone. but he was a safe driver to the end,"CUSTOMER: [MENTION] This experience redeemed aa was saying I would close my cc and frqt flyer account after the flight on the way out from ord to lax to handle what turned into a scavenger hunt after my father died abruptly on 210 in his car alone. but he was a safe driver to the end
AGENT: [MENTION] We're so very sorry for your loss. We appreciate you sharing this with us.",staff_conduct_complaint,high,,"The customer is expressing a complaint about the airline's handling of their father's passing, which is a sensitive and emotional topic. The agent's response acknowledges the customer's loss and expresses sympathy, but does not address the customer's concerns about the experience. The customer's use of phrases like 'what turned into a scavenger hunt' and 'handle what turned into' suggests that they are upset about the way they were treated during this difficult time.",None,False
2453046::cust0::2453046,2453046,"[MENTION] flight 989 to Montevideo. Still in the airplane , but now we are to heavy, 82 minutes delay already#americanmierlines","CUSTOMER: [MENTION] flight 989 to Montevideo. Still in the airplane , but now we are to heavy, 82 minutes delay already#americanmierlines
AGENT: [MENTION] We see that you've pushed back from the gate. Once our pilots get the okay, we'll be wheels up.",flight_delay,high,,"The customer explicitly states the flight is delayed (82 minutes) and mentions being 'still in the airplane', indicating a request for information about the delay. The agent's response about pushing back from the gate and waiting for pilot approval further confirms the primary intent of a flight delay.",,False
2456429::cust2::2456432,2456429,"[MENTION] [MENTION] That is not true! Here is our seats after the plane config change. Same as originally booked! [URL] [MENTION] PLUS, we had Executive platinum upgrades put in to hopefully move to first class! Now we can't even sit together on a 15 hour flight!☹","CUSTOMER: [MENTION] We planned and booked our tickets for husband's 50th birthday to New Zealand 10 months ago! You sold our seats and moved us to the back of the plane, not sitting together 3 days before we leave!😠 We are platinum!Unacceptable! #AmericanAirlines #theydontcare
AGENT: [MENTION] We do all possible to honor pre-reserved seats and we're sorry this happened. Please DM your record locator and we'll take a peek.
CUSTOMER: [MENTION] LIBMGF [MENTION] [MENTION] the correct seats were confirmed via email again in August. Now they are sold right before we leave for our trip!😢
AGENT: [MENTION] The plane we're using for this flight now has a different configuration and no longer has the type of seating you had.
CUSTOMER: [MENTION] [MENTION] That is not true! Here is our seats after the plane config change. Same as originally booked! [URL] [MENTION] PLUS, we had Executive platinum upgrades put in to hopefully move to first class! Now we can't even sit together on a 15 hour flight!☹
A",flight_status_inquiry,high,,"The customer is asking about the current status of their flight, specifically about the seating arrangement after a plane configuration change, and is seeking confirmation that the seats are the same as originally booked.",None,False
2457371::cust0::2457371,2457371,"[MENTION] hi, just wondering why when I fly with you I cannot choose my seat? Is it because the first part of my flight is with [MENTION]","CUSTOMER: [MENTION] hi, just wondering why when I fly with you I cannot choose my seat? Is it because the first part of my flight is with [MENTION]
AGENT: [MENTION] Please send us your record locator via DMs and we'll take a closer look.
CUSTOMER: [MENTION] Sent
AGENT: [MENTION] Please take a look at your inbox for a response from us.",seat_assignment_change,high,,"The customer is asking about seat selection, which is a specific request for seat assignment or change, making it a primary intent. The agent's response to send a record locator and take a closer look also indicates a focus on resolving the customer's seat-related issue.",,False
246057::cust2::246056,246057,"[MENTION] Seriously - the delays and customer service have gotten worse since the US Airways acquisition. You just got a new loyal customer, [MENTION] .","CUSTOMER: As usual, my [MENTION] flight was late getting in. Get me off this taxied plane so I can make my connecting flight from PHX back to AUS!
AGENT: [MENTION] We're sorry for the lateness today. We appreciate you hanging in there.
CUSTOMER: [MENTION] ""Sorrys"" and ""appreciations"" won't get me home on time. Luckily I made my flight, but you won't be getting my business anymore.
AGENT: [MENTION] We never intend for this to happen and we're glad to hear that you made your flight. We don't want this to be the last time we see you.
CUSTOMER: [MENTION] Seriously - the delays and customer service have gotten worse since the US Airways acquisition. You just got a new loyal customer, [MENTION] .",general_dissatisfaction_venting,high,,"The customer expresses frustration and disappointment with the airline's performance, specifically mentioning that delays and customer service have worsened since the US Airways acquisition. The customer's statement is a broad vent with no identifiable specific issue, making it a clear example of general dissatisfaction venting.",,False
2476471::cust0::2476471,2476471,[MENTION] you guys make my day! #loyaltypays [URL],"CUSTOMER: [MENTION] you guys make my day! #loyaltypays [URL]
AGENT: [MENTION] Woohoo, Congratulations on another year of Executive Platinum! We can't wait to share many more AAdventures with you.",positive_feedback_praise,high,,"The customer's message expresses genuine praise for the airline's loyalty program, using phrases like 'make my day' and 'AAdventures', which indicate a positive sentiment. The agent's response reinforces this positivity, further confirming that the primary intent is a positive feedback praise.",None,False
2476481::cust0::2476481,2476481,Beautiful start to the day! Headed to #Nailba36 from [MENTION] courtesy of [MENTION] [URL],"CUSTOMER: Beautiful start to the day! Headed to #Nailba36 from [MENTION] courtesy of [MENTION] [URL]
AGENT: [MENTION] This pic is AAwesome and we're thrilled to have you on board with us today. Have a great flight!",flight_status_inquiry,high,,"The customer is asking about the flight's status, specifically the departure from [MENTION], which indicates a neutral inquiry about the flight's schedule or route.",,False
2484473::cust5::2484490,2484473,"[MENTION] [MENTION] I have not personally been in that spot, seems like a trip this year there was a lot of negotiating at the gate....the Airline was at something like $2,000 and nobody was taking it. Not sure how it ended, as I got on the plane.","CUSTOMER: Booking Travel: [MENTION] is a JOKE.....you can book a flight, but then to book a seat is an extra fee. UNREAL!
AGENT: [MENTION] We offer free seats though out our planes, but if you're looking for added comfort or convenience, we do charge for our Preferred seats.
CUSTOMER: [MENTION] Just Booked Flight 2031 CLT to IND -- Wednesday 12/6 -- NO free seats available.
CUSTOMER: [MENTION] [MENTION] if there is no seats for free then don't choose one and they assign you when you get there for free
CUSTOMER: [MENTION] [MENTION] Figured that might be the case, but I can't be on an ""overbooked"" situation with this flight.....which, their ability to ""overbook"" is another joke.
CUSTOMER: [MENTION] [MENTION] I've never had that happen to me your guaranteed a seat to my knowledge
CUSTOMER: [MENTION] [MENTION] I have not personally been in that spot, seems like a trip this year there was a lot of negotiating at the gate....the Airline was at something like $2,000 and nobody was taking it. ",flight_status_inquiry,high,,"The customer is asking about the status of their flight (Flight 2031 CLT to IND) and is inquiring about the availability of free seats, which indicates they want to know the current schedule and gate information.",,False
2487507::cust1::2487506,2487507,"[MENTION] [MENTION] [MENTION] That would be amazing, Rachel. We're ready to welcome you and your passengers from [MENTION] , [MENTION] 😉✈️","CUSTOMER: [MENTION] Please bring in a flight from [MENTION] to [MENTION] desperately needed
CUSTOMER: [MENTION] [MENTION] [MENTION] That would be amazing, Rachel. We're ready to welcome you and your passengers from [MENTION] , [MENTION] 😉✈️
CUSTOMER: [MENTION] [MENTION] [MENTION] Crafting a very special immersive food experience for Sept 2018. Limerick &amp; Cork for 8 days. #LoveCork #Limerick [MENTION] Clients will be flying from Dallas to [MENTION]
AGENT: [MENTION] We look forward to bringing everyone over for the tasty experience!",flight_status_inquiry,high,,"The customer is asking about the status of their flight, specifically when it will depart, which is a neutral inquiry about the flight schedule.",,False
2496151::cust1::2496150,2496151,[MENTION] Made it safe and sound. We AApreciate y’all! ✈️,"CUSTOMER: Never flown in the rain. Ready to be back at [MENTION] . [MENTION] , you got this 👏🏻🤙🏼🙌🏻✈️ [URL]
AGENT: [MENTION] We have the best pilots in the business! They'll take greAAt care of you.
CUSTOMER: [MENTION] Made it safe and sound. We AApreciate y’all! ✈️
AGENT: [MENTION] Wonderful! Thanks for flying with us.",positive_feedback_praise,high,,"The customer's message expresses appreciation and admiration for the agent's service, using positive language and emojis, indicating a genuine praise without any request.",,False
2508419::cust3::2508415,2508419,[MENTION] Thank you. That will be tomorrow. 😃,"CUSTOMER: [MENTION] Plus they charge you to use overhead bin if you carry on.
CUSTOMER: [MENTION] Ridiculous
CUSTOMER: [MENTION] Yeah, it is. I fly basically every week for work, and I’ll only fly [MENTION] now.
AGENT: [MENTION] We appreciate you loyalty and can't wait to see you on board again soon!
CUSTOMER: [MENTION] Thank you. That will be tomorrow. 😃
AGENT: [MENTION] Yipee, our #AATeam will take excellent care of you!",other_acknowledgement_thanks,high,,"The customer's response 'Thank you. That will be tomorrow.' is a bare thanks with no content and no request, indicating a simple acknowledgement of the agent's previous message.",,False
2517344::cust0::2517344,2517344,[MENTION] how about being ashamed that making the gate on time these days is under 20% ...how about you pay for the dinner I just missed with my family. #worstairlineever,"CUSTOMER: [MENTION] how about being ashamed that making the gate on time these days is under 20% ...how about you pay for the dinner I just missed with my family. #worstairlineever
AGENT: [MENTION] Arriving early is great but sometimes the gate isn't ready yet, but we're very sorry for getting you in later than the scheduled time.",general_dissatisfaction_venting,high,,"The customer's statement contains a broad vent about the airline being 'worst' and expresses frustration with the gate arrival time, but does not specify a particular issue or request. The agent's response acknowledges the customer's frustration but does not address the underlying concern.",None,False
2518504::cust0::2518504,2518504,[MENTION] NEVER AGAIN will I fly your airline! The absolute worst experience!,"CUSTOMER: [MENTION] NEVER AGAIN will I fly your airline! The absolute worst experience!
AGENT: [MENTION] Our team does everything possible to provide a great one, but we're sorry this wasn't the case. What happened?
CUSTOMER: [MENTION] My flight was 30 minutes late due to a crowded runway. My connecting flight in Philadelphia was at the other end of the airport (gone by tge time I got there). I know of atleast 10 people who missed their flight. I'm now 5th waiting standby. Worst experience I have ever had.
AGENT: [MENTION] So sorry for the disruptions to your travels, Jeri. Please follow and DM so we can share some private information.
CUSTOMER: [MENTION] Done..... by the way.... I'm now staying at the airport to catch my flight tomorrow morning! 😠 [MENTION] I have sent you a DM",general_dissatisfaction_venting,high,,"The customer's message is a broad vent expressing their extreme dissatisfaction with their experience, using phrases like 'never again' and 'worst experience I have ever had'. The agent's response attempts to empathize and offer a solution, but the customer's tone and language indicate that they are not looking for a specific resolution or support, but rather a way to express their frustration.",,False
2524731::cust0::2524731,2524731,[MENTION] and does Eagle only serve water in MainCabin now?,"CUSTOMER: [MENTION] and does Eagle only serve water in MainCabin now?
AGENT: [MENTION] A full selection of drinks including soda, tea, coffee and juice should be offered. Only water was offered on your flight today?
CUSTOMER: [MENTION] I was told on outbound and inbound flight ""We only have water""...
AGENT: [MENTION] We're going to send this over to our Food and Beverage team, Tucker. We appreciate you letting us know.",flight_status_inquiry,high,,"The customer is asking about the availability of drinks on the Eagle flight, which is a neutral question about the airline's service, and the agent's response provides information about the selection of drinks offered, indicating that the issue is not a cancellation or delay, but rather a question about the service provided.",None,False
2532664::cust1::2532663,2532664,[MENTION] Thanks [MENTION] - it just does not seem right that you would not know you had an inbound flight.,"CUSTOMER: If you need a refresher on why to always fly [MENTION] just get forced into a flight on [MENTION] - you have plenty of time to think while sitting on the runway waiting for AA to find 3 people who care about the #customers on the plane.
AGENT: [MENTION] Our team's working hard to get you off the plane, Kevin. We're so sorry for the wait.
CUSTOMER: [MENTION] Thanks [MENTION] - it just does not seem right that you would not know you had an inbound flight.",general_dissatisfaction_venting,high,,"The customer's statement 'it just does not seem right that you would not know you had an inbound flight' expresses frustration and disappointment, indicating a general dissatisfaction with the airline's performance, rather than a specific issue or request.",,False
254221::cust2::254223,254221,[MENTION] [MENTION] [URL],"CUSTOMER: So annoyed! When airlines keep delaying, giving a time, another, then another! Bad customer service [MENTION] AA5305! Could have driven!
AGENT: [MENTION] Our apologies for the extra wait time. We'll have you in the air soon.
CUSTOMER: [MENTION] Define soon!!
CUSTOMER: [MENTION] [MENTION] [URL]
AGENT: [MENTION] We're estimating to leave at 3:40p. If anything changes we'll let you know.
CUSTOMER: [MENTION] 1) I'm rarely mad at you. Million miler here. BUT, I have issue with AA &amp; all airlines that don't tell truth about time! Just give truth! [MENTION] AA 5305 1pm now been delayed 5 times. Now new aircraft announced with NO departure time. It's bad business! Just tell the truth from get-go
AGENT: [MENTION] We provide the the time as we know it at the time. Sometimes things crop up causing us to extend the set time. It's now set for 3:40p.
CUSTOMER: [MENTION] Please read that first sentence. You may want rework that rhetoric, since there is no way to know a time you don't kno",flight_delay,high,,"The customer's repeated complaints about the delay and lack of clear information about the departure time indicate that their primary concern is the delay of the flight. The agent's responses, while apologetic, do not address the customer's concerns about the lack of transparency about the departure time, which is a key aspect of the delay.",None,False
254221::cust6::254231,254221,[MENTION] [MENTION] [URL],"CUSTOMER: So annoyed! When airlines keep delaying, giving a time, another, then another! Bad customer service [MENTION] AA5305! Could have driven!
AGENT: [MENTION] Our apologies for the extra wait time. We'll have you in the air soon.
CUSTOMER: [MENTION] Define soon!!
CUSTOMER: [MENTION] [MENTION] [URL]
AGENT: [MENTION] We're estimating to leave at 3:40p. If anything changes we'll let you know.
CUSTOMER: [MENTION] 1) I'm rarely mad at you. Million miler here. BUT, I have issue with AA &amp; all airlines that don't tell truth about time! Just give truth! [MENTION] AA 5305 1pm now been delayed 5 times. Now new aircraft announced with NO departure time. It's bad business! Just tell the truth from get-go
AGENT: [MENTION] We provide the the time as we know it at the time. Sometimes things crop up causing us to extend the set time. It's now set for 3:40p.
CUSTOMER: [MENTION] Please read that first sentence. You may want rework that rhetoric, since there is no way to know a time you don't kno",flight_delay,high,,The customer's repeated requests for a specific departure time and their frustration with the airline's handling of the delay indicate that their primary intent is to inquire about the status of their flight and when it will depart.,None,False
