message_uid,conversation_id,candidate_cluster,customer_text,weak_intent,weak_margin,weak_dist_best,silver_accept
2758477::cust5::2758468,2758477,7,[MENTION] I understand. I'm just frustrated dating all the way back to my Expedia booking process because I wasn't told that I was getting a ticket that had all these stipulations. Then I just got more aggravated tonight when I saw that.,change_fee_dispute,0.0246,0.6206,True
2758480::cust0::2758480,2758480,2,[MENTION] thanks for trapping my girlfriend in Charlotte this evening because your aging fleet seems to perpetually have mechanical issues. Why is it that your flights can never be on time?,missed_connection_rebooking,0.019,0.5745,True
2758482::cust0::2758482,2758482,5,[MENTION] did a great job making sure I was personally handled and presented to the gate of my connecting flight when the delay on my leg preceding it easily could've left me stranded! Thank you RUTH [MENTION],missed_connection_rebooking,0.0075,0.6074,True
2758484::cust0::2758484,2758484,7,"[MENTION] frequent flier miles are a rip off. More than $800 dollars in ""carrier-imposed"" fees to visit my friend in Europe.",change_fee_dispute,0.022,0.7302,True
2758486::cust0::2758486,2758486,2,"Over 40 minutes on the ground, 3 planes of people, no bags at baggage claim and no information. Everyone just standing around. [MENTION] [MENTION]",forced_gate_check_complaint,0.01,0.7371,True
2758490::cust0::2758490,2758490,2,[MENTION] why does it take over 40 minutes to get our luggage off the plane? This is ridiculous!,baggage_delayed_lost,0.0072,0.6198,True
2758490::cust1::2758488,2758490,11,[MENTION] This is a regular occurrence at the Indianapolis Airport. What is the problem?,flight_status_inquiry,0.0169,0.638,True
2758492::cust0::2758492,2758492,11,[MENTION] we selected flights when we booked and now we have no flights and apparently can’t get a set until we show up.,missed_connection_rebooking,0.0225,0.567,True
2758494::cust0::2758494,2758494,4,GreAAt view on [MENTION] [URL],baggage_damaged,0.198,0.4509,True
275932::cust0::275932,275932,2,"[MENTION] you are all incompetent idiots, we have been delayed with no updates from crew for 2 hours on a completely packed redeye",flight_delay,0.0288,0.6545,True
275932::cust1::275929,275932,0,[MENTION] 2026 to Philadelphia from Phoenix,other_non_actionable,0.0184,0.829,True
275932::cust2::275927,275932,11,"[MENTION] What schedule are you looking at ? Cause ain't a chance in hell we deplane,reboard, and take off in 30 minutes",missed_connection_rebooking,0.015,0.5456,True
275932::cust3::275930,275932,11,[MENTION] Now after waiting this long they are making us switch planes thanks never flying with you all again,missed_connection_rebooking,0.0278,0.5703,True
2759347::cust0::2759347,2759347,0,[MENTION] Thanks for ride up front ....short hop PHX to Sac,positive_feedback_praise,0.0269,0.665,True
275935::cust0::275935,275935,2,[MENTION] we're trapped at the gate for almost 2 hours on on aa2026. No communication. WTF?,service_failure_complaint,0.0195,0.6672,True
275935::cust1::275934,275935,2,[MENTION] 12:55 still haven't completed boarding,flight_delay,0.0184,0.6351,True
2759350::cust0::2759350,2759350,2,Hi [MENTION] just wondering when I’ll get updated on when I leave because it’s been almost two and a half hours and we have gotten almost no information!!,flight_delay,0.0155,0.7126,True
2759350::cust1::2759349,2759350,8,[MENTION] AA 728! Thanks!,other_acknowledgement_thanks,0.0269,0.6376,True
2759354::cust0::2759353,2759354,9,[MENTION] We are already signed up. No notifications were received. We have been on the phone for over an hour; no apology has been received.,service_failure_complaint,0.0428,0.6423,True
2759357::cust0::2759357,2759357,8,Props to [MENTION] on the upgrade! ✈️,other_acknowledgement_thanks,0.0338,0.6619,True
2759359::cust0::2759359,2759359,10,Been landed for 40 min [MENTION] we all would like our luggage now [URL],baggage_delayed_lost,0.0128,0.7287,True
2759365::cust0::2759365,2759365,2,My flight was supposed to depart at 8:30 PM; I've been stuck in a plane on the tarmac for an hour and half. [MENTION] [URL],flight_delay,0.0184,0.6726,True
2759365::cust1::2759362,2759365,11,[MENTION] AA1640 flight to MIA,flight_delay,0.0009,0.641,False
2759365::cust2::2759361,2759365,3,[MENTION] AA1644,other_non_actionable,0.0181,0.7301,True
2759368::cust0::2759368,2759368,7,"[MENTION] my dad had a medical emergency(we have a doctors note and ER copay receipt) and can’t make his flight this Friday, we’ve canceled the flight but the change fees are quite high and we would appreciate help in this hard time. Thanks! #grateful",missed_connection_rebooking,0.0264,0.666,True
2759368::cust1::2759367,2759368,8,[MENTION] Thanks for handling this for us!!,other_acknowledgement_thanks,0.1421,0.4482,True
2759371::cust0::2759371,2759371,10,Hello [MENTION] I left my BOSE case onboard AA35 (JFK-LAX) on Saturday. Has anything been handed in?,baggage_delayed_lost,0.0518,0.7835,True
2759373::cust0::2759373,2759373,0,[MENTION] you are doing great! AA1058 tdy ORDLAX Cap prior closing doors walks down aisle greeting everyone. Great Great!! Congrats. There are humans up front!,positive_feedback_praise,0.0683,0.5962,True
2760027::cust0::2760027,2760027,0,Today I am thankful for [MENTION] for getting me home in time for my favorite meal of the year. [URL],positive_feedback_praise,0.0018,0.6529,False
2760029::cust0::2760029,2760029,10,Sometimes you take a 30 MIN [MENTION] FLIGHT and they somehow still manage to break your bag. SURSLY?,forced_gate_check_complaint,0.012,0.7296,True
2760032::cust0::2760032,2760032,6,"[MENTION] So if I wanted to gift a business class upgrade to my parents, but they already paid for ""preferred seating"" in economy, would you refund them?",refund_request,0.0267,0.7409,True
2760032::cust1::2760031,2760032,6,"[MENTION] Really? You'd either keep the money for the preferred seats they wouldn't be using or you wouldn't. There is a morally right answer here but I'm curious on policy, the specifics don't seem necessary yet.",seat_assignment_change,0.0002,0.6944,False
2760035::cust0::2760035,2760035,0,[MENTION] Just shot you a DM regarding confirmation on a JL PNR/record locator. Thanks!,other_non_actionable,0.0271,0.6654,True
2760098::cust0::2760098,2760098,0,Beautifully cool and cloudy #SoCal day at Terminal 4 [MENTION] [MENTION] [URL],flight_delay,0.0069,0.8048,True
2760100::cust0::2760100,2760100,7,"[MENTION] Using points for SFO-&gt;LAX, the $75 award charge costs me more than it costs to use another airline w/o points. [URL]",change_fee_dispute,0.0439,0.7109,True
2760102::cust0::2760102,2760102,4,[MENTION] your crap is Broke [URL],other_non_actionable,0.0046,0.698,False
2760105::cust0::2760105,2760105,5,Ok flying w/ [MENTION] and I must say they got some dope air crafts.🛫,other_non_actionable,0.0101,0.6986,True
2760105::cust1::2760104,2760105,0,[MENTION] My God !!!! I’m excited too see !!!,other_non_actionable,0.0242,0.6269,True
2760108::cust0::2760108,2760108,11,"[MENTION] On flight 1581, how are we doing??",flight_status_inquiry,0.0208,0.6146,True
2760108::cust1::2760107,2760108,8,[MENTION] Thanks for the reply.,other_acknowledgement_thanks,0.1929,0.4486,True
2760111::cust0::2760110,2760111,9,[MENTION] No... I fixed all the issues but like it could have taken so much less time had like customers time been taken into consideration in policy.,service_failure_complaint,0.0287,0.6857,True
2760509::cust0::2760509,2760509,9,"Tonight's angry midnight tweet is brought to you by flying turd [MENTION] , but honestly why bother because god knows anti-trust laws aren't working in this country (here's lookin' at you, Charter Communications). But by all means, less government regulation.",service_failure_complaint,0.0349,0.7999,True
2760514::cust0::2760514,2760514,0,[MENTION] phenomenal #1 FA on tonight’s ORD to PHL!,positive_feedback_praise,0.0303,0.7189,True
2760514::cust1::2760513,2760514,5,"[MENTION] Actually, all of them are terrific! For a late night flight like this, they’re all on their A-game!",positive_feedback_praise,0.0421,0.6256,True
2761026::cust0::2761026,2761026,10,[MENTION] Just took AA1359 to YYZ and had to check the bag because overhead was full. Got my bag and it’s soaking wet and straps are both broken and Team at desk will do nothing. WTF!? You need to make this right. You destroyed my [MENTION] [URL],baggage_delayed_lost,0.0356,0.5473,True
2761026::cust1::2761023,2761026,3,[MENTION] Then what are you guys going to do about it?,other_non_actionable,0.0071,0.6726,True
2761026::cust2::2761022,2761026,1,[MENTION] That’s not an answer!!! What does that even mean! You seeing this [MENTION] [MENTION] ? Please never be horrible and totally deaf customer service again. What a terrible airline [MENTION] Because of waiting for your staff to make a claim they told me was denied in advance I missed the last train into the city and now spending $65 on a cab instead of $11 on public transit. MAKE THIS RIGHT AA!!!!,flight_cancellation,0.0055,0.5086,True
2761026::cust3::2761028,2761026,9,[MENTION] Any other bullshit copy/paste responses you wanna send additionally and not actually address the problem? Or just continue to be useless. [MENTION] would you do that to your passengers?,general_dissatisfaction_venting,0.0204,0.6092,True
2761030::cust0::2761030,2761030,2,My 10year old son was supposed to arrive at 6pm tonight from aus to hnl flight on [MENTION] BUT I just saw his already DELAYED flight has been DIVERTED to Kona??!!!?? What is going on [MENTION] ? #bringmybabyhome,flight_delay,0.0056,0.7038,True
2761032::cust0::2761032,2761032,5,Travel tip: The mixologist in the [MENTION] lounge at SF airport is top notch. Best! [URL],positive_feedback_praise,0.0376,0.7512,True
2761034::cust0::2761034,2761034,0,"TY #Vegas 4 another wonderful yr in the books #latinGRAMMY [MENTION] .On to the next. Let’s get home [MENTION] #Miami. #lifeofaPR xoxo, LC [URL]",other_non_actionable,0.0278,0.7309,True
2761133::cust0::2761133,2761133,0,Connected to [MENTION] on [MENTION] for free with [MENTION] I love my company! #TMobileWingman #WeWontStop #ThanksTMobile,positive_feedback_praise,0.0262,0.5988,True
2761435::cust0::2761435,2761435,0,hey [MENTION] can we get home please no one knows whats going on and i just want to go home [MENTION] they said we were going to transfer now we arent?,baggage_delayed_lost,0.0051,0.7533,False
2761435::cust1::2761433,2761435,2,[MENTION] It wouldn’t be such a big deal if our flight was delayed 3+ hours. Now we are in Kona refueling and no one knows whats going on,flight_delay,0.011,0.6021,True
2761437::cust0::2761437,2761437,0,I would say sitting next to an adorable pup in an Eagles jersey is an upgrade [MENTION] . 9-1. #FlyEaglesFly #LAX #PHL,other_non_actionable,0.008,0.8024,True
2761439::cust0::2761439,2761439,2,"Well done [MENTION] My flight was 2 hours late, you moved my seat to the back (upgrade?!?!) and I get off the plane to a bus [MENTION] Tell me why again i upgraded for this service? #NotTheWorst #NotAwesome",seat_assignment_change,0.0268,0.6307,True
2761832::cust0::2761832,2761832,0,"Thank you [MENTION] everything was great! See you soon! XO, LC #LifeofaPR #PRntheCITY ✨✈️✨ [URL]",positive_feedback_praise,0.037,0.7149,True
2761834::cust0::2761834,2761834,2,"I feel like live tweeting the [MENTION] baggage carousel [MENTION] for a flight that was late, that we had to take a bus, that is still not working. #1358 #StillNotHappy #GetItTogether [URL]",baggage_delayed_lost,0.0009,0.6169,False
2762294::cust0::2762294,2762294,5,"[MENTION] flight from PHL to SEA tonight was an exemplary first class experience. Flight attendant was top notch, as was the food! [URL]",positive_feedback_praise,0.0259,0.6658,True
2762294::cust1::2762293,2762294,3,[MENTION] Haha not a chance! Good to the last spoonful,other_non_actionable,0.0066,0.6753,True
2762297::cust0::2762297,2762297,7,"[MENTION] Should I be concerned that on the [MENTION] site, my reservation says ""Please call to book your trip. Contact Reservations, or call your travel agent to ticket and pay for your trip.""",change_fee_dispute,0.0067,0.62,True
2762300::cust0::2762300,2762300,5,"I also want to thank the flight crew of [MENTION] #2580 - David, GiGi, Tammy, Lori, and 1st Officer Gen for being so wonderful. This was my first AA round trip flight and I am a fan of how well they took care of me!",positive_feedback_praise,0.0889,0.6739,True
2762302::cust0::2762302,2762302,0,From Gold to Executive Platinum - thank you [MENTION] for coming along almost every mile of my Build Your Dream Network book tour this year (and get ready for release of the paperback in January) #BYDN [URL],positive_feedback_praise,0.0542,0.7455,True
2762306::cust0::2762306,2762306,2,What an exhausting and awful experience it has been to fly [MENTION] 8 delays &amp; now sitting on the tarmac waiting for a gate to open #WTF,flight_cancellation,0.0018,0.7414,False
276239::cust0::276239,276239,4,"[MENTION] . Pésimo manejo dado al retraso de 14 horas del vuelo 1122 BOG-DFW, en Bogotá, irrespetuoso y abusivo [URL]",flight_delay,0.0058,0.7468,True
276239::cust1::276238,276239,3,"[MENTION] Un ""So Sorry"" No basta para subsanar tanto maltrato. Irresponsables! Éxijo una compensación merecida!",refund_request,0.0159,0.7706,True
276245::cust0::276245,276245,10,[MENTION] I suppose your drivers find it funny telling customers to go and sit on the wrong bus. [MENTION] &amp; wait for the right bus to depart &amp; inform you are on the wrong bus.I hope I am able to do my bag drop with [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] Thank you Mohammed Elifry from [MENTION] [MENTION] terminal3 basically saved the day &amp; went beyond call of duty&amp; i am extremely grateful🙏🏿,general_dissatisfaction_venting,0.0147,0.5649,True
276245::cust1::276241,276245,0,[MENTION] Mr Elifry was a true ambassador for the [MENTION] company. I really hope his actions are rewarded. Twofold!!! Thank you Again 👏🏿👏🏿👏🏿👏🏿👏🏿,positive_feedback_praise,0.0369,0.6047,True
276249::cust0::276249,276249,2,Red eye flight delayed by over 1 hour and now have to change planes. [MENTION] maybe invest it newer planes?? #fail,missed_connection_rebooking,0.0142,0.6967,True
276249::cust1::276247,276249,0,[MENTION] Let's hope I don't miss my connection in the morning because I have an important meeting to be at. Right now it's not looking so good.,missed_connection_rebooking,0.0148,0.6416,True
2762897::cust0::2762897,2762897,6,[MENTION] I booked a business class ticket and have been placed in coach by BA and traveling internationally. Help,seat_assignment_change,0.0072,0.6848,True
2763276::cust0::2763276,2763276,2,[MENTION] hi I was on flight 2548 bos to phx. It was delayed one hour and there was no food on board the 6 hour flight although my ticket said food. They ran out and only had pringles they were selling for 4 dollars. I’m hungry and late!,missed_connection_rebooking,0.0121,0.5489,True
2763392::cust0::2763392,2763392,9,[MENTION] is one of the worst examples of corporate greed out there! They fired all of their highly trained/paid employees to save money &amp; have thrown their customers to the wolves! Terrible service top to bottom! WE MADE YOU &amp; YOU TREAT US LIKE CRAP! [MENTION],staff_conduct_complaint,0.0183,0.7246,True
2763396::cust0::2763396,2763396,10,"[MENTION] why the fuck did you leave my bag in Portland instead of putting it on my plane, what the fuck am I going to wear to class",baggage_delayed_lost,0.0191,0.5775,True
2763398::cust0::2763398,2763398,7,[MENTION] Priceline says AA canceled our flights today without notice. Seems fishy. How do I get answers and comp for new tickets to get home tonight?,flight_cancellation,0.0491,0.5948,True
2763403::cust0::2763403,2763403,10,Hey #aa #americanairlines I know it was a busy weekend but when I open my suitcase I hate to see it was thrown around so hard that the insides are all busted up! #disappointed [URL] [MENTION] really?!,baggage_delayed_lost,0.0291,0.7478,True
2763403::cust1::2763400,2763403,11,[MENTION] Do I have to go to the airport? Isn’t there a way to do it online? I didn’t see it until I got home to unpack.,flight_status_inquiry,0.0184,0.5323,True
2763410::cust0::2763410,2763410,6,Taking a poll. Can anyone sit comfortably in a normal coach seat anymore???? [MENTION],seat_assignment_change,0.0167,0.8947,True
2763410::cust1::2763409,2763410,7,[MENTION] Have you seen how much extra they cost???? I shouldn’t have to go into debt to fly home to see my family. #justsayin [MENTION] Also talking about width too. How bout you give us some of that?,change_fee_dispute,0.0331,0.5779,True
2763410::cust2::2763405,2763410,0,"[MENTION] Any suggestions then on where my fam or I should relocate to so it’s less? Anyways, thanks for your response. Glad someone’s actually reading these",other_non_actionable,0.0101,0.6888,True
2763412::cust0::2763412,2763412,6,"The [MENTION] Flagship Lounge at JFK was a complete shit show—nowhere to sit, and no staff bussing tables. Fortunately, the Flagship First dining area was truly a pleasure to visit—excellent food and drinks, with amazingly attentive staff.",service_failure_complaint,0.0066,0.8575,True
2763414::cust0::2763414,2763414,5,"Love that [MENTION] has soy creamer in the Admirals Club, but it should be in-flight, too! Can you please add #vegan creamer to EVERY American Air experience?",other_non_actionable,0.0075,0.7932,True
2763420::cust0::2763420,2763420,2,I’ve now been sitting on this [MENTION] plane on the runway for 75 minutes. That’s almost a half hour longer than the flight is supposed to take. #WereNeverEverEverGettingHome,flight_delay,0.0029,0.6974,False
2763420::cust1::2763419,2763420,2,"[MENTION] The delay would be fine &amp; a byproduct of frequent flight travel. The issue was being rushed to board early, told we were cleared for an early takeoff, and then being made to sit on the runway for over an hour when this delay could have been passed with WiFi in the airport lounge. [MENTION] AA3406. I’d also like to say that the pilot has been incredibly communicative and apologetic and the flight crew kind. But I do not understand the rush and hassle to board only to be forced to wait.",missed_connection_rebooking,0.0093,0.7022,True
2763420::cust2::2763416,2763420,2,[MENTION] [MENTION] Same here been waiting since 10am and just keeps getting delayed. Now on the runway - further delayed,flight_delay,0.0587,0.5061,True
2763423::cust0::2763423,2763423,2,[MENTION] my flight has been delayed to LAX from CLT 5 times today and this is what you give me for “dinner”? Flight #AA725 [URL],flight_delay,0.0112,0.4724,True
2763423::cust1::2763422,2763423,2,[MENTION] I’m over the delays but come on the food choice could have been better or even a meal voucher,flight_delay,0.0186,0.7326,True
2763426::cust0::2763426,2763426,2,". [MENTION] 639 PHX-SAN Flight time: 1hr 5min, good! Wait for baggage: 42min, very bad!",flight_delay,0.0109,0.7113,True
2763428::cust0::2763428,2763428,0,"[MENTION] Jobs well done! Great service traveling Wed-Sun!! No issues,on time and lots of smiles! Ty❤️",positive_feedback_praise,0.0828,0.5462,True
2763431::cust0::2763431,2763431,10,[MENTION] flight 357 baggage is in a different terminal than arriving gate??,forced_gate_check_complaint,0.0118,0.6387,True
2763431::cust1::2763430,2763431,10,[MENTION] After asking staff if it was accurate to have to go to a different terminal they said yes so I went to C4 bag claim now they are making us go back to A28 bag claim where the flight came in at ! Ive wasted an hour using terminal link for no reason! This is rediculous.,forced_gate_check_complaint,0.025,0.5854,True
2763433::cust0::2763433,2763433,1,No Mountain Dew served on your planes? [MENTION] thought you guys would be the toughest airline not the softest,service_failure_complaint,0.0089,0.8045,True
2763436::cust0::2763436,2763436,5,Waiting for my last flight home. QF12 [MENTION] crew took such good care of us the 14 hour flight was like a holiday compared to the 5 hour flight Boston &gt;LAX [MENTION] won surliest staff and worst cabin configuration awards 🏆,missed_connection_rebooking,0.0084,0.7449,True
2763436::cust1::2763435,2763436,6,[MENTION] If my experience was important you wouldn't have jammed an extra seat in each row so passengers have to climb over each other to reach the toilet,seat_assignment_change,0.0025,0.6379,False
2763440::cust0::2763440,2763440,11,Hey [MENTION] is it possible to combine multiple reservations into one? Considering they both are on the same itinerary?,seat_assignment_change,0.0009,0.8495,False
2763442::cust0::2763442,2763442,3,I love [MENTION] 10/10 recommend,other_acknowledgement_thanks,0.0108,0.7162,True
2763444::cust0::2763444,2763444,10,"Tfw [MENTION] forces you to check your bag at a layover because they ran out of space, but then they lose part of the strap, but since it's just part of the bag, the claims office refuses to do anything about it",forced_gate_check_complaint,0.0101,0.742,True
2763447::cust0::2763447,2763447,2,Been on the runway after landing in Dallas for 40 minutes at DFW because there are “no open gates.” It’s only one of the largest airports in the world. [MENTION],flight_status_inquiry,0.0039,0.7998,False
2763450::cust0::2763450,2763450,2,"[MENTION] I've been on 2 flights this holiday wknd w/ you. Both delayed, aircraft mechanical problems. Very frustrating. Get it together.",missed_connection_rebooking,0.0115,0.5086,True
2763452::cust0::2763452,2763452,2,GOD BLESS [MENTION] AIRLINES! Wish I would have known about a THREE HOUR DELAY before my hour drive to the airport! And it’s now evident these delays were known a while ago with SFO. [MENTION] [MENTION] will always have my business from now on. 😡,flight_delay,0.0017,0.5465,False
2763454::cust0::2763454,2763454,11,[MENTION] I am flying from LAX to HND a week from today. Will there be proper catering on board for biz class or is there still an issue?,flight_status_inquiry,0.0108,0.6587,True
2763820::cust0::2763820,2763820,7,[MENTION] flight 1905 lax to Charlotte... actually splurged for first class and no TVs or even plugs to charge devices to use WiFi to stream? Unreal. Xcountry flight...,missed_connection_rebooking,0.0069,0.7766,True
2763822::cust0::2763822,2763822,5,. [MENTION] AA66 SFO to JFK Nov18 very grateful for rescuing my 📱 stuck under my seat with high commitment of the crew and helping to get on time to my flight connection. Excellent service! 👏🏅,positive_feedback_praise,0.0248,0.6466,True
2763825::cust0::2763825,2763825,1,"[MENTION] never have I been so disappointed in an airline, delayed our flight so we missed our connection for an international flight then when we were able to get on a flight almost 24 hours later they fail to put our luggage on it #AmericanAirlinesSux #NeverFlyThroughChicago",missed_connection_rebooking,0.0068,0.5119,True
2763825::cust1::2763824,2763825,3,[MENTION] My experience has definitely not been that,general_dissatisfaction_venting,0.0381,0.6681,True
2764284::cust0::2764284,2764284,1,[MENTION] computer probs and rebooking passengers caused 1/2 a plane to be rerouted and completely miss Thanksgiving. All they offer is $100 voucher as compensation. Pathetic #americanairlines #worst #dontflyamerican #incompetent,flight_cancellation,0.0171,0.6216,True
2764284::cust1::2764283,2764284,1,[MENTION] Interruption? [MENTION] 's inefficiency caused half the plane to totally MISS connecting flts and ALL of Thanksgiving. Letting people off and on and off and on not a good idea. And all you offer is $100 voucher? #americanairlines #neveragain #worstairlines #flydelta,missed_connection_rebooking,0.018,0.5812,True
2764366::cust0::2764366,2764366,1,After a scheduling foul-up that accidentally gave too many pilots time off over the December holidays (story: [URL] American Airlines says it has now reduced the number of flights lacking assigned pilots to “only a few hundred.”,flight_cancellation,0.0125,0.7194,True
2764366::cust1::2764365,2764366,11,"[MENTION] . [MENTION] needs to seriously consider reaching out to passengers NOW to address the still projected flight issues. Let them know their status and what will be done to address it. By reaching out NOW, some travel rescheduling can potentially be done in advance.",missed_connection_rebooking,0.0078,0.6099,True
2764366::cust2::2764364,2764366,11,[MENTION] [MENTION] [MENTION] Please don’t wait until the last minute to tell passengers their flights have been cancelled. We have kids looking forward to going on vacation. If it’s going to be cancelled LET US KNOW!!!,missed_connection_rebooking,0.0166,0.5423,True
2764679::cust0::2764679,2764679,9,It’s like [MENTION] employees go out of their way to be negligent with important matters. Shitty customer care. As always.,staff_conduct_complaint,0.051,0.7579,True
2764685::cust0::2764685,2764685,2,"[MENTION] not only have you delayed us by almost 2hrs, made us miss our cnct, and now we have 3+hr layover, ur also splitting us up on last leg. Another great job by AA. Proves why you rank at the bottom for cust serv!",flight_delay,0.0093,0.5649,True
2764685::cust1::2764683,2764685,3,[MENTION] That’s really the only response you have?,other_non_actionable,0.0116,0.7112,True
2764685::cust2::2764681,2764685,11,"[MENTION] Yes, you can help the person I’m traveling with get on the same flight as me from LAX to CLT.",missed_connection_rebooking,0.0148,0.6597,True
2764688::cust0::2764688,2764688,2,[MENTION] after multiple false starts and even boarding the plane you guys still delayed 12 hours? I only had a few days with my gf to begin with. Not the kind of service I'd expect for spending the last of my travel budget,flight_cancellation,0.0062,0.578,True
2764688::cust1::2764687,2764688,3,"[MENTION] That doesn't do much for me, as I just lost 12 hours of the last time I'll be spending with my gf for the next three months",general_dissatisfaction_venting,0.0109,0.6993,True
2764690::cust0::2764690,2764690,7,"[MENTION] if I'm not able to make a flight this week, is there anyway to use the cost of the ticket towards another flight with in the same calender year or am I out of luck?",missed_connection_rebooking,0.0117,0.6833,True
2765126::cust0::2765126,2765126,1,"Dear [MENTION] , I travel A LOT. I have never been treated more rudely, or talked to as condescendingly as I just was at gate 21 to get on flight 51 [MENTION] . I’m gonna pat myself on the back for not naming the woman. Unbelievably rude! Mean, even. Just... wow 😡 #angry",staff_conduct_complaint,0.0511,0.6477,True
2765126::cust1::2765124,2765126,1,"[MENTION] I love you guys. But no joke, that girl needs to get in another line of work. I’m now getting on a 10 hour flight in a TERRIBLE mood. So uncool.",general_dissatisfaction_venting,0.0017,0.5834,False
2765130::cust0::2765130,2765130,10,[MENTION] Hi AA! How can I know if checked baggage is allowed in my flight ticket from NYC to Washington DC?,flight_status_inquiry,0.0336,0.6589,True
2765130::cust1::2765129,2765130,8,"[MENTION] Thanks, DM sent.",other_acknowledgement_thanks,0.142,0.5457,True
2765132::cust0::2765132,2765132,10,"Many thanks to the [MENTION] agent in Austin, who busted her butt to get my bag onto my flight, even though I checked in late. Made it in one piece.",baggage_delayed_lost,0.0085,0.7225,True
276549::cust0::276549,276549,6,[MENTION] what happens when a passenger has paid for first class gets a broken/ inoperable seat? Kinda defeats the purpose #disapointed [URL],seat_assignment_change,0.0091,0.6039,True
276549::cust1::276547,276549,11,[MENTION] It’s a full flight from Hawaii. And a night flight so I’m not able to sleep.,missed_connection_rebooking,0.0121,0.6585,True
276549::cust2::276546,276549,1,[MENTION] It’s been awhile since I’ve been happy on an American flight. In general bad service on multiple legs of this journey,flight_cancellation,0.0013,0.6214,False
276552::cust0::276552,276552,1,"Has [MENTION] stopped maintaining their planes? 4 weeks, 4 different flights, 4 maintenance delays. Completely unreliable airline.",flight_cancellation,0.0474,0.6859,True
276552::cust1::276551,276552,9,[MENTION] unfortunately that's the experience you've been delivering to me,general_dissatisfaction_venting,0.0535,0.658,True
276555::cust0::276555,276555,9,"[MENTION] disappointed! Never get back to complains, contacted you over 50 times, bad cust service. Sick after travel with AA Last year",general_dissatisfaction_venting,0.0176,0.6049,True
276555::cust1::276554,276555,9,"[MENTION] Because of seriousness of prob I was advised to contact 2 diff number, phoned both and left full details over 50 times and never 1 call back",general_dissatisfaction_venting,0.0184,0.7301,True
2767086::cust0::2767086,2767086,6,[MENTION] didn’t turn on the lights to board and then told people to move out of the aisle ways. We couldn’t find our seats because we couldn’t see the numbers 😒👌🏽,staff_conduct_complaint,0.0067,0.6862,True
2767088::cust0::2767088,2767088,7,Terrible service from [MENTION] . Tried to charge me $50 for a carry-on when there was still overhead space.,change_fee_dispute,0.065,0.5915,True
2767091::cust0::2767091,2767091,0,‘Morning [MENTION] ! Can you confirm that the Flagship Lounge at MIA opens today? Looking forward to checking it out if so.,positive_feedback_praise,0.0104,0.7941,True
2767091::cust1::2767090,2767091,3,[MENTION] 🍾🍾🍾,other_acknowledgement_thanks,0.08,0.5005,True
2767097::cust0::2767097,2767097,4,[MENTION] [URL],baggage_damaged,0.4167,0.1371,True
2767097::cust1::2767094,2767097,7,[MENTION] When did it ge to expensive to fly to Haiti ???,flight_status_inquiry,0.0117,0.7091,True
2767097::cust2::2767093,2767097,7,[MENTION] I’ve been doing it that for the past 3 months. What’s going on with you guys ? [MENTION] When did it get so expensive to fly to Haiti ???,general_dissatisfaction_venting,0.001,0.6511,False
2767099::cust0::2767099,2767099,11,never flying [MENTION] again! 😤,general_dissatisfaction_venting,0.0009,0.6529,False
2767101::cust0::2767101,2767101,0,[MENTION] de Guatemala pésimo servicio. Citan a las 4 am pero sus trabajadores entran a laborar a las 4:30. Es un abuso lo que hacen. Que madruguen sus trabajadores como los que viajamos. 😡😡,flight_delay,0.0357,0.7418,True
2767103::cust0::2767103,2767103,11,"[MENTION] , you should make it clear [MENTION] is not avail on all your flights. I bought a monthly pass only to have to buy a diff pass from Panasonic.",change_fee_dispute,0.0028,0.5326,False
2767106::cust0::2767106,2767106,1,"Remind me to never fly [MENTION] again. Worst customer service in my life, plus a forced bulkhead seat despite no warning and Elite Status. Y'all a joke.",flight_cancellation,0.0368,0.6294,True
2767106::cust1::2767105,2767106,9,[MENTION] I've filed a formal complaint which I literally never feel compelled to do.,service_failure_complaint,0.0249,0.8061,True
2767108::cust0::2767108,2767108,0,"Congratulations [MENTION] on the opening today of the new #flagshiplounge at Miami International, this is the most beautiful lounge I ever seen. [URL]",positive_feedback_praise,0.05,0.7621,True
2767716::cust0::2767716,2767716,2,"[MENTION] on flight AA4950 to PHL, flight is delayed and am not going to make my connection any suggestions?",missed_connection_rebooking,0.036,0.5596,True
2767716::cust1::2767713,2767716,9,[MENTION] You just made my day! Also a little mind blown 🤯 by your guys social customer service!,positive_feedback_praise,0.109,0.5254,True
2767716::cust2::2767715,2767716,9,[MENTION] I️ really don’t need to give you guys any confirmation #? Is your guys CRM that impressive that it can line up with my handle?,other_non_actionable,0.0051,0.698,False
2767718::cust0::2767718,2767718,0,Big shout out to [MENTION] for the quick &amp; professional response to an issue my daughter ran into [MENTION] ... Thank you for supporting our #military family members! #airtravel #amtraveling,positive_feedback_praise,0.0368,0.6476,True
2767721::cust0::2767721,2767721,0,Diving into my bro [MENTION] ’s latest book #TheHollywoodCommandments #WheelsUp on [MENTION] this morning! [URL],other_non_actionable,0.0151,0.7729,True
2767723::cust0::2767723,2767723,5,"Hello, Rio, cheguei! Ou melhor, estou chegando... depois de um voo super confortável na business da [MENTION] ✈️✈️ A frota dos Boeing 777-200 está novinha! Os assentos oferecem um área de trabalho individual e mais privacidade, já que não há ningu… [URL] [URL]",positive_feedback_praise,0.0027,0.7789,False
