message_id,conversation_id,coarse_cluster,sampling_stratum,message_text,gold_intent,gold_source,A_intent,B_intent
520923::cust1::520919,520923,1,boundary,[MENTION] Your customer service agents (who were all standing around doing seemingly nothing) couldn’t have been less helpful. [MENTION] I purchased a ticket that is ‘main cabin or group 9’ and I wasn’t aware or told of this until I went to check in. 1 hour prior to flight [MENTION] I asked how my ticket could be upgraded and he assured me it couldn’t. I would need to purchase a new ticket and pay an airport fee [MENTION] I already have a ticket so why would I buy a new one at the higher rate for the same seat on an EMPTY flight.,change_fee_dispute,adjudicated-A,change_fee_dispute,flight_status_inquiry
539297::cust1::539296,539297,6,boundary,[MENTION] Except I was group 6 lol. The plane was half full when we took off.,forced_gate_check_complaint,adjudicated-A,forced_gate_check_complaint,flight_delay
539315::cust4::539318,539315,4,central,[MENTION] [MENTION] [URL],flight_delay,agree,flight_delay,flight_delay
554298::cust0::554298,554298,1,central,"[MENTION] your customer service is getting really bad , second attempt to try and get a better seat and second time I am charge and then told that the selection cannot go thru. Although my card is charge I get no void confirmation. Never doing business with you people again. [MENTION] [MENTION] your rep had no remorse at the fact that flight was delayed I missed my connecting flight , I need to get a better seat so I can be off the plane quicker to catch a booked shuttle to my resort",seat_assignment_change,adjudicated-A,seat_assignment_change,refund_request
555633::cust1::555632,555633,8,non_actionable,"[MENTION] just did, thanks!",other_acknowledgement_thanks,agree,other_acknowledgement_thanks,other_acknowledgement_thanks
56181::cust0::56181,56181,9,hard_negative_topup,[MENTION] I just tried to upgrade my bronze [MENTION] #aadvantage card from Bronze to Platinum. Told “not available” No reason. #crazy,seat_upgrade_request,adjudicated-B,change_fee_dispute,seat_upgrade_request
570586::cust1::570585,570586,0,random,"[MENTION] Be honest: do all your social media team members have that ready to CTRL+V? All kidding aside, as an industry vet: best of luck to ya this December.",other_non_actionable,agree,other_non_actionable,other_non_actionable
630138::cust0::630138,630138,11,known_error,Muy mal [MENTION] dos horas de retazo en el avión por fallas técnicas ... Y aún no salimos ...,flight_delay,agree,flight_delay,flight_delay
638037::cust0::638037,638037,9,boundary,[MENTION] here at gate 29 DCA trying to arrange my boarding w my 7 month old and 3 yr old but your gate agent is refusing to comply w/ the posted rules: [URL],service_failure_complaint,adjudicated-A,service_failure_complaint,flight_status_inquiry
638090::cust3::638083,638090,2,central,[MENTION] What flight is the crew on? [MENTION] Another hour’s delay. How hard is it to be forthright about these delays? I would have gone home instead of waiting in an uncomfortable airport. [URL] [MENTION] Departure is now 4:45! AA5172. You’re finding a way to make me happy with a woefully delayed departure. Sneaky.,flight_delay,agree,flight_delay,flight_delay
668807::cust2::668802,668807,2,boundary,[MENTION] The only way you guys make it up to me is by offering a cup of water????? 😐 [MENTION] It’s unfortunate that all my delays come from this airline,flight_delay,adjudicated-A,flight_delay,general_dissatisfaction_venting
670648::cust0::670648,670648,4,boundary,"[MENTION] may have ruined my day, but I will not let them ruin my whole thanksgiving 😞 [URL]",missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_status_inquiry
687131::cust0::687131,687131,1,central,. [MENTION] : Your reputation as the least customer friendly airline is once again re-affirmed. Please speak to the folks [MENTION] for a lesson on customer service.,staff_conduct_complaint,agree,staff_conduct_complaint,staff_conduct_complaint
687147::cust0::687147,687147,1,random,Sigh [MENTION] . Red eye with no eye mask or ear plugs provided. Didn't turn town cabin lights until flight was half over. #sleeponthanksgiving,general_dissatisfaction_venting,adjudicated-BOTH_WRONG,other_non_actionable,flight_status_inquiry
694831::cust1::694832,694831,9,central,"[MENTION] . [MENTION] Some customer service advice. U should allow customers to call U with complaints (I had to send a fax). And when your junior service rep calls to apologize &amp; offer an inadequate remedy, U should allow customers to speak to a decision maker who can make it right...",general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
712987::cust0::712987,712987,4,boundary,[MENTION] did not see that coming... Never had this happen [MENTION] #noteligible? Ouch. [URL],flight_status_inquiry,adjudicated-B,flight_cancellation,flight_status_inquiry
722238::cust0::722238,722238,6,known_error,[MENTION] made it to my gate in time yet seat was given up. Thank you for the great service yet again. A heads up would have been nice.,seat_assignment_change,agree,seat_assignment_change,seat_assignment_change
725608::cust0::725608,725608,1,known_error,"The worst vegan meal iv ever hard with NO other meat free options. Pasta, plain bagel and pancakes receipt for a heart attack! [MENTION]",other_non_actionable,adjudicated-A,other_non_actionable,flight_status_inquiry
778516::cust0::778516,778516,5,boundary,[MENTION] you are the best. I usually fly Southwest but 2day a rep rebooked my flight abroad after a 3rd party canceled my flight! 🙏🏽🙏🏽,positive_feedback_praise,adjudicated-B,flight_cancellation,positive_feedback_praise
785196::cust0::785196,785196,11,spanish,"9 horas de avión se merecen entretenimiento a bordo, ¿no [MENTION] ? Aviones del siglo pasado... [URL]",other_non_actionable,agree,other_non_actionable,other_non_actionable
787934::cust0::787934,787934,2,random,[MENTION] you're actin a fool at DFW today! #whatsgoingon [MENTION] Annnnd now at least an hour delay? Cool.,flight_delay,agree,flight_delay,flight_delay
79653::cust4::79650,79653,10,boundary,"[MENTION] They just want to bring back the customary 2 bags of luggage filled with the flashlights, batteries etc. they will need to survive in a house with a damaged roof and no power. Seems like if you are waiving fees to PR you can waive them to the USVI which is in the same shape.",flight_status_inquiry,adjudicated-B,refund_request,flight_status_inquiry
81085::cust0::81085,81085,7,random,[MENTION] I BOOK A FLIGHT BACK IN JUNE AND ALSO BOUGHT THE INSURANCE IN CASE OF CANCELLATION; TO DATE MY REFUND HAS BEEN DENIED..,refund_request,agree,refund_request,refund_request
815029::cust1::815027,815029,4,non_actionable,[MENTION] this is a very big difference :'( [URL],flight_delay,agree,flight_delay,flight_delay
832411::cust1::832410,832411,9,central,[MENTION] Sounds like you need better customer service,change_fee_dispute,adjudicated-A,change_fee_dispute,general_dissatisfaction_venting
83915::cust1::83913,83915,11,central,"[MENTION] Got it, I need that flight to make it to my flight on [MENTION] , so can’t miss it 😅🙏🏽",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
852133::cust0::852133,852133,1,random,"[MENTION] in a travel industry with so many options, your treatment of your passengers is deplorable on your best day",general_dissatisfaction_venting,agree,general_dissatisfaction_venting,general_dissatisfaction_venting
855898::cust3::855891,855898,11,random,"[MENTION] I have tried Safari, Firefox and Chrome. The link you give me is not accessible either. I need to check my flight details...",flight_status_inquiry,agree,flight_status_inquiry,flight_status_inquiry
868642::cust0::868642,868642,2,random,[MENTION] why r they fixing overhead lights on a flight that is already delayed? (AA969),flight_delay,agree,flight_delay,flight_delay
877945::cust0::877945,877945,2,central,[MENTION] why is my flight getting delayed for over 1.5 hours? I have to be in D.C. before 8 est and y'all aren't helping #Flight4275,flight_delay,agree,flight_delay,flight_delay
878080::cust0::878080,878080,2,random,"Hey [MENTION] , 4 hours delayed JFK-&gt;LAS and your gate agent giving wrong info. Could have rebooked on another airline. C'mon",flight_delay,agree,flight_delay,flight_delay
890846::cust0::890846,890846,2,known_error,"[MENTION] thanks for delaying my flight by 2 hours, now I missed my connecting flight and I’ll have to wait 6 hours for the next one. 🙄",missed_connection_rebooking,adjudicated-A,missed_connection_rebooking,flight_delay
905407::cust0::905407,905407,1,boundary,Is this some sort of twisted social experiment [MENTION] ? Second time being on aircraft for two hours.,flight_delay,agree,flight_delay,flight_delay
921664::cust3::921666,921664,4,central,[MENTION] [MENTION] [URL],other_non_actionable,agree,other_non_actionable,other_non_actionable
922267::cust1::922266,922267,8,boundary,"[MENTION] ok, so can you give me an update?",flight_status_inquiry,adjudicated-A,flight_status_inquiry,flight_delay
97819::cust1::97818,97819,3,boundary,[MENTION] I have it reached out and still nothing,service_failure_complaint,adjudicated-A,service_failure_complaint,general_dissatisfaction_venting
983157::cust0::983157,983157,6,random,"""window seat"" [MENTION] i'm also annoyed that i couldnt access the lounge even though i'm flying international because it's the caribbean [URL]",flight_status_inquiry,adjudicated-B,other_non_actionable,flight_status_inquiry
